bin_start_year,bin_end_year,longitude,latitude,E_mean,E_sd,settlement_field,exchange_field,connectivity_field,production_field,is_land,dist_coast_km,in_support
-475,-450,12.25,43.5,-0.4423,0.232,0.5301,-1.8645,-0.3759,-0.256,True,64.9,True
-475,-450,12.5,43.5,-0.4502,0.2327,0.5376,-1.9181,-0.4388,-0.3264,True,55.3,True
-475,-450,12.75,43.5,-0.4566,0.2341,0.5397,-1.9646,-0.499,-0.3949,True,43.6,True
-475,-450,13.0,43.5,-0.4675,0.2375,0.5315,-2.0186,-0.5619,-0.462,True,30.2,True
-475,-450,13.25,43.5,-0.4884,0.2451,0.5085,-2.0939,-0.6328,-0.5285,True,18.7,True
-475,-450,13.5,43.5,-0.5235,0.2591,0.4672,-2.2016,-0.7157,-0.5947,True,9.9,True
-475,-450,13.75,43.5,-0.5759,0.2808,0.4056,-2.3488,-0.8131,-0.6606,False,9.3,True
-475,-450,14.0,43.5,-0.6464,0.3096,0.3232,-2.5376,-0.9254,-0.7258,False,28.1,True
-475,-450,14.25,43.5,-0.7338,0.3437,0.2214,-2.7648,-1.0509,-0.7893,False,47.2,True
-475,-450,14.5,43.5,-0.8349,0.3808,0.1032,-3.0223,-1.1859,-0.8498,False,66.0,True
-475,-450,14.75,43.5,-0.9449,0.4194,-0.0269,-3.2975,-1.3249,-0.9056,False,85.0,False
-475,-450,15.0,43.5,-1.0578,0.4585,-0.1633,-3.575,-1.4613,-0.9547,False,104.5,False
-475,-450,15.25,43.5,-1.1667,0.498,-0.2999,-3.8374,-1.5878,-0.9952,False,123.7,False
-475,-450,15.5,43.5,-1.2649,0.538,-0.4305,-4.0677,-1.6973,-1.0252,False,143.0,False
-475,-450,15.75,43.5,-1.3461,0.5778,-0.5491,-4.2499,-1.7832,-1.0432,False,162.6,False
-475,-450,16.0,43.5,-1.4051,0.6165,-0.6508,-4.3711,-1.8403,-1.048,False,171.3,False
-475,-450,16.25,43.5,-1.4382,0.6522,-0.7317,-4.4221,-1.8652,-1.0393,False,172.2,False
-475,-450,16.5,43.5,-1.4434,0.6832,-0.7893,-4.3982,-1.8561,-1.017,False,175.3,False
-475,-450,16.75,43.5,-1.4205,0.708,-0.8226,-4.2993,-1.8136,-0.9817,False,180.6,False
-475,-450,17.0,43.5,-1.371,0.7263,-0.8322,-4.13,-1.74,-0.9348,False,188.0,False
-475,-450,17.25,43.5,-1.2979,0.7387,-0.8198,-3.8986,-1.6393,-0.8779,False,197.1,False
-475,-450,17.5,43.5,-1.2056,0.7468,-0.7882,-3.6167,-1.5166,-0.813,False,207.7,False
-475,-450,17.75,43.5,-1.0992,0.7523,-0.741,-3.2976,-1.3783,-0.7424,False,219.4,False
-475,-450,18.0,43.5,-0.984,0.7555,-0.6823,-2.956,-1.2307,-0.6683,False,232.0,False
-475,-450,18.25,43.5,-0.8654,0.7552,-0.6162,-2.606,-1.0802,-0.5929,False,245.7,False
-475,-450,18.5,43.5,-0.7485,0.7479,-0.5465,-2.2607,-0.9325,-0.5183,False,260.3,False
-475,-450,18.75,43.5,-0.6374,0.7288,-0.4767,-1.931,-0.7925,-0.446,False,275.6,False
-475,-450,19.0,43.5,-0.5352,0.6925,-0.4094,-1.6252,-0.6637,-0.3771,False,291.6,False
-475,-450,6.5,43.75,-1.6658,0.4739,-1.257,-4.3225,-1.536,-0.2376,False,138.8,False
-475,-450,6.75,43.75,-1.7173,0.4866,-1.2816,-4.4627,-1.5475,-0.2125,False,118.8,False
-475,-450,7.0,43.75,-1.6935,0.4803,-1.2445,-4.41,-1.4794,-0.1677,False,98.8,False
-475,-450,7.25,43.75,-1.6019,0.4606,-1.1513,-4.1841,-1.3402,-0.1059,False,79.3,True
-475,-450,7.5,43.75,-1.4545,0.4345,-1.0115,-3.8162,-1.1435,-0.0312,False,60.3,True
-475,-450,7.75,43.75,-1.2665,0.4086,-0.8372,-3.3457,-0.9064,0.0513,False,42.8,True
-475,-450,8.0,43.75,-1.055,0.3875,-0.6418,-2.817,-0.6479,0.1361,False,29.4,True
-475,-450,8.25,43.75,-0.8375,0.3724,-0.4395,-2.2752,-0.3877,0.2174,False,27.3,True
-475,-450,8.5,43.75,-0.6305,0.3612,-0.2433,-1.7631,-0.144,0.2898,False,37.8,True
-475,-450,8.75,43.75,-0.4481,0.3506,-0.0648,-1.3172,0.0673,0.3487,False,52.5,True
-475,-450,9.0,43.75,-0.3012,0.3377,0.0873,-0.9655,0.234,0.3905,False,63.2,True
-475,-450,9.25,43.75,-0.1967,0.3215,0.2072,-0.7255,0.3486,0.4128,False,52.9,True
-475,-450,9.5,43.75,-0.1369,0.3029,0.2925,-0.6037,0.408,0.4149,False,41.9,True
-475,-450,9.75,43.75,-0.1205,0.2843,0.3442,-0.5958,0.414,0.3971,False,31.6,True
-475,-450,10.0,43.75,-0.142,0.2684,0.366,-0.6879,0.3725,0.3611,False,23.4,True
-475,-450,10.25,43.75,-0.1934,0.257,0.3638,-0.8585,0.2924,0.3096,False,7.2,True
-475,-450,10.5,43.75,-0.2647,0.2501,0.3451,-1.0816,0.185,0.2459,True,14.7,True
-475,-450,10.75,43.75,-0.3451,0.2463,0.3179,-1.3291,0.0623,0.1736,True,34.7,True
-475,-450,11.0,43.75,-0.4243,0.244,0.2897,-1.5739,-0.0638,0.0965,True,54.9,True
-475,-450,11.25,43.75,-0.4935,0.2421,0.2671,-1.7927,-0.1831,0.018,True,75.2,True
-475,-450,11.5,43.75,-0.5461,0.2404,0.2547,-1.9678,-0.2878,-0.0592,True,84.1,True
-475,-450,11.75,43.75,-0.5783,0.239,0.255,-2.089,-0.3728,-0.133,True,73.1,True
-475,-450,12.0,43.75,-0.5893,0.2384,0.2681,-2.1538,-0.4365,-0.2022,True,58.2,True
-475,-450,12.25,43.75,-0.5813,0.2384,0.2917,-2.1672,-0.4805,-0.2664,True,43.8,True
-475,-450,12.5,43.75,-0.5591,0.2393,0.3217,-2.141,-0.5089,-0.3259,True,30.5,True
-475,-450,12.75,43.75,-0.5292,0.2414,0.3525,-2.0919,-0.5281,-0.3817,True,22.5,True
-475,-450,13.0,43.75,-0.4994,0.2462,0.3775,-2.0395,-0.5458,-0.435,True,10.0,True
-475,-450,13.25,43.75,-0.4777,0.2561,0.3904,-2.004,-0.5697,-0.4873,False,3.9,True
-475,-450,13.5,43.75,-0.4712,0.2732,0.3853,-2.0036,-0.6071,-0.5397,False,13.2,True
-475,-450,13.75,43.75,-0.4858,0.2984,0.3578,-2.0529,-0.6634,-0.5932,False,22.9,True
-475,-450,14.0,43.75,-0.525,0.3308,0.3051,-2.1608,-0.742,-0.6481,False,37.8,True
-475,-450,14.25,43.75,-0.5896,0.3682,0.2268,-2.3298,-0.8435,-0.7042,False,55.8,True
-475,-450,14.5,43.75,-0.678,0.4084,0.1248,-2.5553,-0.9656,-0.7604,False,75.0,True
-475,-450,14.75,43.75,-0.7858,0.4496,0.0028,-2.8261,-1.1035,-0.8153,False,94.8,False
-475,-450,15.0,43.75,-0.9065,0.4911,-0.1332,-3.1253,-1.2498,-0.8667,False,114.7,False
-475,-450,15.25,43.75,-1.0317,0.5324,-0.276,-3.432,-1.3956,-0.9123,False,133.5,False
-475,-450,15.5,43.75,-1.1524,0.5738,-0.4176,-3.7226,-1.5313,-0.9494,False,152.4,False
-475,-450,15.75,43.75,-1.2593,0.6145,-0.55,-3.9738,-1.6471,-0.9757,False,171.6,False
-475,-450,16.0,43.75,-1.344,0.6537,-0.6655,-4.1641,-1.7341,-0.9891,False,191.0,False
-475,-450,16.25,43.75,-1.3995,0.6894,-0.7577,-4.2758,-1.7852,-0.988,False,199.8,False
-475,-450,16.5,43.75,-1.4208,0.7199,-0.8221,-4.2966,-1.7957,-0.9717,False,202.4,False
-475,-450,16.75,43.75,-1.4056,0.7437,-0.8558,-4.2208,-1.7635,-0.9402,False,207.0,False
-475,-450,17.0,43.75,-1.3541,0.7603,-0.8585,-4.0496,-1.6897,-0.8942,False,213.6,False
-475,-450,17.25,43.75,-1.2693,0.7704,-0.8317,-3.791,-1.5781,-0.8355,False,221.7,False
-475,-450,17.5,43.75,-1.1565,0.7755,-0.7792,-3.4593,-1.4351,-0.7663,False,231.3,False
-475,-450,17.75,43.75,-1.0229,0.7775,-0.7063,-3.0732,-1.2692,-0.6896,False,242.1,False
-475,-450,18.0,43.75,-0.8769,0.7769,-0.6193,-2.655,-1.0901,-0.6084,False,253.8,False
-475,-450,18.25,43.75,-0.7274,0.7728,-0.5252,-2.2281,-0.9079,-0.5261,False,266.4,False
-475,-450,18.5,43.75,-0.5832,0.7619,-0.4308,-1.8151,-0.7327,-0.4457,False,279.9,False
-475,-450,18.75,43.75,-0.452,0.7396,-0.3423,-1.4362,-0.5729,-0.3699,False,294.2,False
-475,-450,19.0,43.75,-0.3398,0.7007,-0.2647,-1.1073,-0.4355,-0.3007,False,309.2,False
-475,-450,6.5,44.0,-1.7109,0.4663,-1.2711,-4.4345,-1.5962,-0.2574,False,136.3,False
-475,-450,6.75,44.0,-1.7787,0.4777,-1.3075,-4.6158,-1.6265,-0.238,False,115.8,False
-475,-450,7.0,44.0,-1.7734,0.4698,-1.285,-4.6098,-1.5791,-0.1993,False,95.3,False
-475,-450,7.25,44.0,-1.7018,0.4482,-1.2088,-4.4341,-1.4618,-0.1439,False,74.8,True
-475,-450,7.5,44.0,-1.5748,0.4198,-1.0877,-4.1177,-1.2871,-0.0755,False,54.3,True
-475,-450,7.75,44.0,-1.4069,0.3914,-0.9329,-3.6974,-1.0709,0.0011,False,33.8,True
-475,-450,8.0,44.0,-1.214,0.3678,-0.7572,-3.2149,-0.8313,0.0806,False,13.3,True
-475,-450,8.25,44.0,-1.0128,0.351,-0.5738,-2.7134,-0.5869,0.1575,False,3.3,True
-475,-450,8.5,44.0,-0.8191,0.3392,-0.3954,-2.2337,-0.3553,0.2266,False,21.5,True
-475,-450,8.75,44.0,-0.6467,0.3293,-0.2329,-1.8114,-0.152,0.2835,False,34.3,True
-475,-450,9.0,44.0,-0.5063,0.3183,-0.0949,-1.4739,0.0111,0.3245,False,37.1,True
-475,-450,9.25,44.0,-0.4046,0.3052,0.0132,-1.2389,0.1263,0.3475,False,30.7,True
-475,-450,9.5,44.0,-0.3445,0.2909,0.0888,-1.1134,0.1903,0.3514,False,18.5,True
-475,-450,9.75,44.0,-0.3247,0.2774,0.1328,-1.0941,0.2044,0.3365,False,8.2,True
-475,-450,10.0,44.0,-0.3404,0.2668,0.1488,-1.168,0.1739,0.3044,False,4.3,True
-475,-450,10.25,44.0,-0.3837,0.26,0.1428,-1.3148,0.1075,0.2576,True,8.5,True
-475,-450,10.5,44.0,-0.4449,0.2565,0.1221,-1.5091,0.0159,0.1993,True,25.6,True
-475,-450,10.75,44.0,-0.5136,0.2547,0.0947,-1.7232,-0.089,0.1331,True,44.1,True
-475,-450,11.0,44.0,-0.5794,0.253,0.0684,-1.9302,-0.1956,0.0627,True,63.4,True
-475,-450,11.25,44.0,-0.6333,0.2509,0.05,-2.1065,-0.2935,-0.0085,True,81.1,True
-475,-450,11.5,44.0,-0.6687,0.2483,0.0443,-2.2342,-0.3748,-0.0778,True,64.1,True
-475,-450,11.75,44.0,-0.6815,0.2461,0.054,-2.3026,-0.4344,-0.143,True,49.7,True
-475,-450,12.0,44.0,-0.6708,0.2449,0.0794,-2.309,-0.4705,-0.203,True,39.9,True
-475,-450,12.25,44.0,-0.639,0.2449,0.1183,-2.2586,-0.4849,-0.2573,True,24.3,True
-475,-450,12.5,44.0,-0.5911,0.2463,0.1664,-2.164,-0.4821,-0.3066,True,9.8,True
-475,-450,12.75,44.0,-0.5341,0.2499,0.2175,-2.0432,-0.4691,-0.3518,False,3.4,True
-475,-450,13.0,44.0,-0.4765,0.2571,0.2647,-1.9176,-0.4543,-0.3946,False,11.5,True
-475,-450,13.25,44.0,-0.4273,0.2699,0.3006,-1.81,-0.4467,-0.4365,False,24.6,True
-475,-450,13.5,44.0,-0.3948,0.2904,0.3186,-1.7416,-0.4545,-0.4793,False,38.3,True
-475,-450,13.75,44.0,-0.3859,0.3189,0.3131,-1.7298,-0.4846,-0.5241,False,45.3,True
-475,-450,14.0,44.0,-0.4051,0.3543,0.2805,-1.7866,-0.5415,-0.5717,False,57.2,True
-475,-450,14.25,44.0,-0.4545,0.3943,0.2194,-1.9168,-0.6269,-0.6221,False,71.4,True
-475,-450,14.5,44.0,-0.5329,0.4365,0.131,-2.1173,-0.7391,-0.6746,False,87.3,False
-475,-450,14.75,44.0,-0.6362,0.4793,0.019,-2.3777,-0.8734,-0.7276,False,104.8,False
-475,-450,15.0,44.0,-0.7576,0.5218,-0.111,-2.6807,-1.0225,-0.779,False,123.2,False
-475,-450,15.25,44.0,-0.8884,0.5638,-0.2512,-3.0036,-1.1768,-0.8263,False,142.2,False
-475,-450,15.5,44.0,-1.0184,0.6052,-0.3931,-3.3207,-1.3253,-0.8666,False,161.6,False
-475,-450,15.75,44.0,-1.1371,0.6457,-0.5276,-3.605,-1.4568,-0.897,False,181.3,False
-475,-450,16.0,44.0,-1.2346,0.6841,-0.6461,-3.8313,-1.561,-0.9151,False,201.0,False
-475,-450,16.25,44.0,-1.3024,0.7189,-0.7412,-3.9779,-1.629,-0.9189,False,219.8,False
-475,-450,16.5,44.0,-1.3343,0.7482,-0.8072,-4.029,-1.6544,-0.9071,False,229.6,False
-475,-450,16.75,44.0,-1.3266,0.7706,-0.8405,-3.976,-1.634,-0.8794,False,233.7,False
-475,-450,17.0,44.0,-1.2791,0.7854,-0.8402,-3.8182,-1.5681,-0.8364,False,239.5,False
-475,-450,17.25,44.0,-1.1943,0.7933,-0.8078,-3.5632,-1.4601,-0.7796,False,246.9,False
-475,-450,17.5,44.0,-1.078,0.7959,-0.7473,-3.2256,-1.3168,-0.7115,False,255.5,False
-475,-450,17.75,44.0,-0.938,0.7949,-0.6647,-2.8263,-1.1474,-0.635,False,265.5,False
-475,-450,18.0,44.0,-0.7841,0.7911,-0.5671,-2.3907,-0.9628,-0.5538,False,276.4,False
-475,-450,18.25,44.0,-0.6264,0.7837,-0.4627,-1.9457,-0.775,-0.4715,False,288.2,False
-475,-450,18.5,44.0,-0.4755,0.7698,-0.3596,-1.5181,-0.5953,-0.3915,False,300.8,False
-475,-450,18.75,44.0,-0.3404,0.7449,-0.2652,-1.132,-0.4342,-0.3171,False,314.1,False
-475,-450,19.0,44.0,-0.2287,0.704,-0.1855,-0.8067,-0.2999,-0.2507,False,328.2,False
-475,-450,6.5,44.25,-1.7423,0.4668,-1.2747,-4.5121,-1.6415,-0.2761,False,139.4,False
-475,-450,6.75,44.25,-1.8308,0.4782,-1.3262,-4.7456,-1.6955,-0.2642,False,119.4,False
-475,-450,7.0,44.25,-1.8506,0.47,-1.3233,-4.8034,-1.6762,-0.2342,False,99.6,False
-475,-450,7.25,44.25,-1.8077,0.4477,-1.2708,-4.7008,-1.5906,-0.1883,False,80.2,True
-475,-450,7.5,44.25,-1.7117,0.4181,-1.1763,-4.463,-1.4495,-0.1299,False,61.5,True
-475,-450,7.75,44.25,-1.5752,0.388,-1.0497,-4.1225,-1.2671,-0.0633,False,43.3,True
-475,-450,8.0,44.25,-1.4127,0.3625,-0.9024,-3.7167,-1.0594,0.0069,True,25.3,True
-475,-450,8.25,44.25,-1.2388,0.3437,-0.7463,-3.2839,-0.8432,0.0756,True,11.2,True
-475,-450,8.5,44.25,-1.068,0.3305,-0.5925,-2.861,-0.6343,0.1382,False,3.7,True
-475,-450,8.75,44.25,-0.9124,0.3202,-0.4508,-2.4798,-0.4466,0.1906,False,16.9,True
-475,-450,9.0,44.25,-0.7818,0.3101,-0.3289,-2.1654,-0.2909,0.2296,False,14.5,True
-475,-450,9.25,44.25,-0.6825,0.2992,-0.2317,-1.9337,-0.1744,0.2531,False,6.5,True
-475,-450,9.5,44.25,-0.617,0.2883,-0.1613,-1.7917,-0.1003,0.2601,True,1.6,True
-475,-450,9.75,44.25,-0.5846,0.2791,-0.1172,-1.7369,-0.0677,0.2508,True,13.7,True
-475,-450,10.0,44.25,-0.5811,0.2729,-0.0959,-1.7583,-0.0721,0.2265,True,18.9,True
-475,-450,10.25,44.25,-0.5998,0.2698,-0.0924,-1.8384,-0.1063,0.1894,True,28.9,True
-475,-450,10.5,44.25,-0.6324,0.2686,-0.1002,-1.9553,-0.1609,0.1423,True,42.0,True
-475,-450,10.75,44.25,-0.6697,0.2676,-0.1121,-2.0853,-0.2257,0.0884,True,57.6,True
-475,-450,11.0,44.25,-0.7029,0.2656,-0.1215,-2.2051,-0.2908,0.0307,True,74.8,True
-475,-450,11.25,44.25,-0.7246,0.2623,-0.1225,-2.2949,-0.3476,-0.0277,True,71.1,True
-475,-450,11.5,44.25,-0.729,0.2582,-0.1112,-2.3399,-0.3894,-0.0845,True,51.1,True
-475,-450,11.75,44.25,-0.7134,0.2547,-0.0853,-2.3319,-0.4122,-0.1379,True,31.8,True
-475,-450,12.0,44.25,-0.6773,0.2528,-0.0451,-2.2699,-0.4153,-0.187,True,15.2,True
-475,-450,12.25,44.25,-0.6234,0.2529,0.007,-2.1601,-0.4007,-0.2315,True,8.5,True
-475,-450,12.5,44.25,-0.5567,0.2555,0.0666,-2.0151,-0.373,-0.2719,False,9.9,True
-475,-450,12.75,44.25,-0.4842,0.2609,0.1281,-1.8524,-0.3391,-0.3095,False,23.9,True
-475,-450,13.0,44.25,-0.4139,0.2707,0.1846,-1.6926,-0.3071,-0.3455,False,35.5,True
-475,-450,13.25,44.25,-0.3542,0.2866,0.2293,-1.5568,-0.2853,-0.3816,False,45.9,True
-475,-450,13.5,44.25,-0.3128,0.3101,0.2558,-1.4648,-0.2815,-0.4193,False,59.0,True
-475,-450,13.75,44.25,-0.2961,0.3413,0.2591,-1.4327,-0.3019,-0.4597,False,71.2,True
-475,-450,14.0,44.25,-0.3082,0.3791,0.2358,-1.4711,-0.3505,-0.5033,False,79.4,True
-475,-450,14.25,44.25,-0.3507,0.421,0.1847,-1.584,-0.4286,-0.5502,False,91.5,False
-475,-450,14.5,44.25,-0.4223,0.4647,0.107,-1.7679,-0.5345,-0.5995,False,105.5,False
-475,-450,14.75,44.25,-0.5189,0.5084,0.0062,-2.0125,-0.6633,-0.6497,False,120.4,False
-475,-450,15.0,44.25,-0.634,0.5512,-0.1121,-2.3008,-0.8078,-0.6989,False,136.8,False
-475,-450,15.25,44.25,-0.759,0.593,-0.2408,-2.611,-0.9588,-0.7444,False,154.1,False
-475,-450,15.5,44.25,-0.8843,0.6337,-0.3717,-2.9182,-1.1056,-0.7835,False,172.2,False
-475,-450,15.75,44.25,-0.9998,0.6731,-0.4961,-3.1966,-1.2376,-0.8136,False,190.7,False
-475,-450,16.0,44.25,-1.0959,0.7103,-0.6061,-3.4221,-1.3446,-0.8323,False,209.6,False
-475,-450,16.25,44.25,-1.1645,0.7437,-0.6944,-3.5738,-1.4181,-0.8375,False,228.8,False
-475,-450,16.5,44.25,-1.1995,0.7715,-0.7557,-3.6364,-1.4519,-0.8282,False,248.2,False
-475,-450,16.75,44.25,-1.1976,0.7923,-0.7867,-3.6015,-1.4428,-0.804,False,260.7,False
-475,-450,17.0,44.25,-1.1582,0.8054,-0.7863,-3.4681,-1.3907,-0.7653,False,265.9,False
-475,-450,17.25,44.25,-1.0838,0.8114,-0.7559,-3.243,-1.2989,-0.7138,False,272.5,False
-475,-450,17.5,44.25,-0.9795,0.8118,-0.6994,-2.9397,-1.1735,-0.6515,False,280.4,False
-475,-450,17.75,44.25,-0.8528,0.8084,-0.622,-2.5779,-1.023,-0.5814,False,289.5,False
-475,-450,18.0,44.25,-0.7125,0.802,-0.5308,-2.1809,-0.8578,-0.5067,False,299.8,False
-475,-450,18.25,44.25,-0.5686,0.7921,-0.4333,-1.7743,-0.6889,-0.431,False,310.8,False
-475,-450,18.5,44.25,-0.4307,0.7758,-0.3371,-1.3832,-0.5271,-0.3575,False,322.6,False
-475,-450,18.75,44.25,-0.3074,0.7489,-0.2491,-1.0303,-0.3822,-0.2891,False,335.2,False
-475,-450,19.0,44.25,-0.2057,0.7065,-0.1749,-0.7335,-0.2619,-0.2283,False,348.4,False
-475,-450,6.5,44.5,-1.7533,0.477,-1.263,-4.5373,-1.6649,-0.2915,False,147.6,False
-475,-450,6.75,44.5,-1.8631,0.4894,-1.3301,-4.8254,-1.7436,-0.2878,False,128.9,True
-475,-450,7.0,44.5,-1.9107,0.4821,-1.3488,-4.9539,-1.7556,-0.2677,False,110.8,False
-475,-450,7.25,44.5,-1.9008,0.4604,-1.323,-4.9354,-1.7066,-0.2332,False,92.4,False
-475,-450,7.5,44.5,-1.8415,0.431,-1.2592,-4.791,-1.6057,-0.187,False,74.7,True
-475,-450,7.75,44.5,-1.7435,0.4006,-1.1658,-4.5483,-1.4649,-0.1329,False,58.4,True
-475,-450,8.0,44.5,-1.6187,0.3743,-1.0524,-4.2385,-1.2977,-0.0748,True,43.8,True
-475,-450,8.25,44.5,-1.4799,0.3543,-0.9288,-3.8941,-1.1183,-0.017,True,28.2,True
-475,-450,8.5,44.5,-1.3387,0.3399,-0.8044,-3.5458,-0.9398,0.0366,True,16.8,True
-475,-450,8.75,44.5,-1.2055,0.3287,-0.6871,-3.2202,-0.7739,0.0825,True,8.0,True
-475,-450,9.0,44.5,-1.0883,0.3184,-0.5834,-2.9379,-0.6298,0.1181,True,11.6,True
-475,-450,9.25,44.5,-0.9924,0.3084,-0.497,-2.7123,-0.5132,0.1415,True,16.8,True
-475,-450,9.5,44.5,-0.9198,0.2993,-0.4297,-2.5491,-0.427,0.152,True,24.8,True
-475,-450,9.75,44.5,-0.8699,0.2925,-0.3809,-2.4461,-0.3704,0.1496,True,35.8,True
-475,-450,10.0,44.5,-0.8396,0.2887,-0.3477,-2.3951,-0.3402,0.1354,True,44.8,True
-475,-450,10.25,44.5,-0.8236,0.2874,-0.3262,-2.3825,-0.3306,0.1111,True,51.7,True
-475,-450,10.5,44.5,-0.8156,0.2869,-0.3111,-2.3916,-0.3347,0.0788,True,63.3,True
-475,-450,10.75,44.5,-0.809,0.2855,-0.2974,-2.4048,-0.3451,0.041,True,76.2,True
-475,-450,11.0,44.5,-0.7975,0.282,-0.2801,-2.4059,-0.3547,0.0,True,90.9,True
-475,-450,11.25,44.5,-0.776,0.2765,-0.2552,-2.3813,-0.3576,-0.042,True,71.2,True
-475,-450,11.5,44.5,-0.7414,0.2702,-0.2203,-2.3222,-0.3498,-0.0834,True,51.0,True
-475,-450,11.75,44.5,-0.6923,0.2649,-0.1748,-2.2251,-0.3295,-0.1231,True,31.1,True
-475,-450,12.0,44.5,-0.6299,0.262,-0.1196,-2.0925,-0.2974,-0.1605,True,13.0,True
-475,-450,12.25,44.5,-0.5573,0.2623,-0.0576,-1.932,-0.2563,-0.1956,False,5.9,True
-475,-450,12.5,44.5,-0.4795,0.2658,0.0071,-1.756,-0.2109,-0.229,False,24.2,True
-475,-450,12.75,44.5,-0.4026,0.2731,0.0693,-1.5802,-0.1672,-0.2616,False,41.3,True
-475,-450,13.0,44.5,-0.3333,0.285,0.1234,-1.4216,-0.132,-0.2945,False,58.3,True
-475,-450,13.25,44.5,-0.2784,0.3031,0.1639,-1.2969,-0.1119,-0.3288,False,69.7,True
-475,-450,13.5,44.5,-0.2435,0.3288,0.186,-1.221,-0.1124,-0.3655,False,80.3,False
-475,-450,13.75,44.5,-0.233,0.3621,0.1862,-1.2047,-0.1378,-0.4052,False,93.4,False
-475,-450,14.0,44.5,-0.2493,0.4016,0.1625,-1.2539,-0.19,-0.4478,False,104.2,False
-475,-450,14.25,44.5,-0.2924,0.4449,0.1147,-1.3691,-0.2689,-0.493,False,113.7,False
-475,-450,14.5,44.5,-0.3604,0.4898,0.0447,-1.5446,-0.3717,-0.5398,False,125.8,False
-475,-450,14.75,44.5,-0.4488,0.5342,-0.044,-1.7693,-0.4935,-0.5866,False,139.6,False
-475,-450,15.0,44.5,-0.5515,0.5773,-0.1463,-2.0273,-0.6273,-0.6314,False,154.1,False
-475,-450,15.25,44.5,-0.6611,0.6188,-0.2559,-2.2995,-0.7648,-0.6721,False,169.7,False
-475,-450,15.5,44.5,-0.7693,0.6587,-0.3661,-2.565,-0.8972,-0.7064,False,186.2,False
-475,-450,15.75,44.5,-0.868,0.697,-0.4698,-2.8027,-1.0157,-0.7321,False,203.5,False
-475,-450,16.0,44.5,-0.9496,0.7329,-0.5607,-2.9935,-1.1122,-0.7474,False,221.3,False
-475,-450,16.25,44.5,-1.008,0.765,-0.6333,-3.1216,-1.1802,-0.7509,False,239.6,False
-475,-450,16.5,44.5,-1.0386,0.7914,-0.6836,-3.1759,-1.215,-0.7419,False,258.2,False
-475,-450,16.75,44.5,-1.0391,0.8108,-0.7093,-3.1506,-1.2147,-0.7203,False,277.1,False
-475,-450,17.0,44.5,-1.0096,0.8225,-0.71,-3.0461,-1.1795,-0.6867,False,292.4,False
-475,-450,17.25,44.5,-0.9523,0.8269,-0.6868,-2.8684,-1.1123,-0.6425,False,298.5,False
-475,-450,17.5,44.5,-0.8713,0.8256,-0.6429,-2.6287,-1.0182,-0.5896,False,305.8,False
-475,-450,17.75,44.5,-0.7726,0.8203,-0.5824,-2.3424,-0.9037,-0.5304,False,314.2,False
-475,-450,18.0,44.5,-0.6629,0.8121,-0.5108,-2.0275,-0.777,-0.4675,False,323.6,False
-475,-450,18.25,44.5,-0.5498,0.8004,-0.4335,-1.7034,-0.6463,-0.4035,False,334.1,False
-475,-450,18.5,44.5,-0.4404,0.7826,-0.3564,-1.3889,-0.5198,-0.3411,False,345.2,False
-475,-450,18.75,44.5,-0.3411,0.7545,-0.2845,-1.1007,-0.4048,-0.2825,False,357.1,False
-475,-450,19.0,44.5,-0.257,0.711,-0.222,-0.8521,-0.3068,-0.2294,False,369.6,False
-475,-450,6.5,44.75,-1.7378,0.4942,-1.2321,-4.495,-1.6603,-0.3014,False,159.7,False
-475,-450,6.75,44.75,-1.8662,0.5086,-1.3124,-4.8302,-1.7607,-0.3055,False,141.7,False
-475,-450,7.0,44.75,-1.9396,0.5029,-1.351,-5.0245,-1.8022,-0.2953,False,124.2,False
-475,-450,7.25,44.75,-1.9618,0.4827,-1.3509,-5.0879,-1.7892,-0.2723,False,107.6,True
-475,-450,7.5,44.75,-1.9395,0.4548,-1.3177,-5.0378,-1.7292,-0.2389,False,92.4,False
-475,-450,7.75,44.75,-1.8813,0.4255,-1.2581,-4.8965,-1.6319,-0.1981,True,76.9,True
-475,-450,8.0,44.75,-1.7969,0.3998,-1.1798,-4.6892,-1.5082,-0.1533,True,62.4,True
-475,-450,8.25,44.75,-1.6962,0.3799,-1.0906,-4.4417,-1.3695,-0.1077,True,50.7,True
-475,-450,8.5,44.75,-1.5885,0.365,-0.9977,-4.1779,-1.226,-0.0646,True,40.8,True
-475,-450,8.75,44.75,-1.4817,0.3529,-0.9073,-3.9182,-1.0867,-0.0267,True,35.6,True
-475,-450,9.0,44.75,-1.3818,0.3419,-0.8238,-3.6779,-0.9584,0.004,True,37.8,True
-475,-450,9.25,44.75,-1.2923,0.3314,-0.7498,-3.4665,-0.8454,0.0262,True,43.5,True
-475,-450,9.5,44.75,-1.2147,0.3223,-0.6864,-3.2875,-0.7494,0.0393,True,49.4,True
-475,-450,9.75,44.75,-1.1483,0.3157,-0.6326,-3.1389,-0.67,0.0434,True,59.1,True
-475,-450,10.0,44.75,-1.0907,0.3121,-0.5864,-3.0144,-0.6045,0.0394,True,70.3,True
-475,-450,10.25,44.75,-1.0383,0.3105,-0.5447,-2.9046,-0.5491,0.0284,True,77.5,True
-475,-450,10.5,44.75,-0.9871,0.309,-0.5042,-2.7989,-0.4995,0.0119,True,85.7,True
