source_type,pleiades_id,title,longitude,latitude,bin_start_year,bin_end_year,weight
pleiades_settlement,433001,Pagus Capriculanus?,14.606223,40.896055,-150,-125,0.641667
pleiades_settlement,433001,Pagus Capriculanus?,14.606223,40.896055,-125,-100,0.725
pleiades_settlement,433001,Pagus Capriculanus?,14.606223,40.896055,-100,-75,0.808333
pleiades_settlement,433001,Pagus Capriculanus?,14.606223,40.896055,-75,-50,0.891667
pleiades_settlement,433001,Pagus Capriculanus?,14.606223,40.896055,-50,-25,0.971818
pleiades_settlement,433001,Pagus Capriculanus?,14.606223,40.896055,-25,0,0.94697
pleiades_settlement,433002,Pagus Meflanus,14.85632,41.2419715,-350,-325,0.001667
pleiades_settlement,433002,Pagus Meflanus,14.85632,41.2419715,-325,-300,0.058333
pleiades_settlement,433002,Pagus Meflanus,14.85632,41.2419715,-300,-275,0.141667
pleiades_settlement,433002,Pagus Meflanus,14.85632,41.2419715,-275,-250,0.225
pleiades_settlement,433002,Pagus Meflanus,14.85632,41.2419715,-250,-225,0.308333
pleiades_settlement,433002,Pagus Meflanus,14.85632,41.2419715,-225,-200,0.391667
pleiades_settlement,433002,Pagus Meflanus,14.85632,41.2419715,-200,-175,0.475
pleiades_settlement,433002,Pagus Meflanus,14.85632,41.2419715,-175,-150,0.558333
pleiades_settlement,433002,Pagus Meflanus,14.85632,41.2419715,-150,-125,0.641667
pleiades_settlement,433002,Pagus Meflanus,14.85632,41.2419715,-125,-100,0.725
pleiades_settlement,433002,Pagus Meflanus,14.85632,41.2419715,-100,-75,0.808333
pleiades_settlement,433002,Pagus Meflanus,14.85632,41.2419715,-75,-50,0.891667
pleiades_settlement,433002,Pagus Meflanus,14.85632,41.2419715,-50,-25,0.971818
pleiades_settlement,433002,Pagus Meflanus,14.85632,41.2419715,-25,0,0.94697
pleiades_settlement,433003,Pagus Sarclanus,13.894563,41.115166,-350,-325,0.001667
pleiades_settlement,433003,Pagus Sarclanus,13.894563,41.115166,-325,-300,0.058333
pleiades_settlement,433003,Pagus Sarclanus,13.894563,41.115166,-300,-275,0.141667
pleiades_settlement,433003,Pagus Sarclanus,13.894563,41.115166,-275,-250,0.225
pleiades_settlement,433003,Pagus Sarclanus,13.894563,41.115166,-250,-225,0.308333
pleiades_settlement,433003,Pagus Sarclanus,13.894563,41.115166,-225,-200,0.391667
pleiades_settlement,433003,Pagus Sarclanus,13.894563,41.115166,-200,-175,0.475
pleiades_settlement,433003,Pagus Sarclanus,13.894563,41.115166,-175,-150,0.558333
pleiades_settlement,433003,Pagus Sarclanus,13.894563,41.115166,-150,-125,0.641667
pleiades_settlement,433003,Pagus Sarclanus,13.894563,41.115166,-125,-100,0.725
pleiades_settlement,433003,Pagus Sarclanus,13.894563,41.115166,-100,-75,0.808333
pleiades_settlement,433003,Pagus Sarclanus,13.894563,41.115166,-75,-50,0.891667
pleiades_settlement,433003,Pagus Sarclanus,13.894563,41.115166,-50,-25,0.971818
pleiades_settlement,433003,Pagus Sarclanus,13.894563,41.115166,-25,0,0.94697
pleiades_settlement,433004,Pagus Vescinus,13.81796,41.28326,-350,-325,0.001667
pleiades_settlement,433004,Pagus Vescinus,13.81796,41.28326,-325,-300,0.058333
pleiades_settlement,433004,Pagus Vescinus,13.81796,41.28326,-300,-275,0.141667
pleiades_settlement,433004,Pagus Vescinus,13.81796,41.28326,-275,-250,0.225
pleiades_settlement,433004,Pagus Vescinus,13.81796,41.28326,-250,-225,0.308333
pleiades_settlement,433004,Pagus Vescinus,13.81796,41.28326,-225,-200,0.391667
pleiades_settlement,433004,Pagus Vescinus,13.81796,41.28326,-200,-175,0.475
pleiades_settlement,433004,Pagus Vescinus,13.81796,41.28326,-175,-150,0.558333
pleiades_settlement,433004,Pagus Vescinus,13.81796,41.28326,-150,-125,0.641667
pleiades_settlement,433004,Pagus Vescinus,13.81796,41.28326,-125,-100,0.725
pleiades_settlement,433004,Pagus Vescinus,13.81796,41.28326,-100,-75,0.808333
pleiades_settlement,433004,Pagus Vescinus,13.81796,41.28326,-75,-50,0.891667
pleiades_settlement,433004,Pagus Vescinus,13.81796,41.28326,-50,-25,0.971818
pleiades_settlement,433004,Pagus Vescinus,13.81796,41.28326,-25,0,0.94697
pleiades_production,433006,Palazzo a Mare,14.234301,40.557984,-50,-25,0.003
pleiades_production,433006,Palazzo a Mare,14.234301,40.557984,-25,0,0.099481
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-550,-525,0.056818
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-525,-500,0.170455
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-500,-475,0.284091
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-475,-450,0.397727
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-450,-425,0.511364
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-425,-400,0.625
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-400,-375,0.738636
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-375,-350,0.852273
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-350,-325,0.96197
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-325,-300,0.941667
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-300,-275,0.858333
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-275,-250,0.775
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-250,-225,0.691667
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-225,-200,0.608333
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-200,-175,0.525
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-175,-150,0.441667
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-150,-125,0.358333
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-125,-100,0.275
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-100,-75,0.191667
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-75,-50,0.108333
pleiades_settlement,433007,*Pallanum,14.383333,42.033333,-50,-25,0.026667
pleiades_settlement,433010,Panapio/Punicum,11.867938,42.0354641,-350,-325,0.001667
pleiades_settlement,433010,Panapio/Punicum,11.867938,42.0354641,-325,-300,0.058333
pleiades_settlement,433010,Panapio/Punicum,11.867938,42.0354641,-300,-275,0.141667
pleiades_settlement,433010,Panapio/Punicum,11.867938,42.0354641,-275,-250,0.225
pleiades_settlement,433010,Panapio/Punicum,11.867938,42.0354641,-250,-225,0.308333
pleiades_settlement,433010,Panapio/Punicum,11.867938,42.0354641,-225,-200,0.391667
pleiades_settlement,433010,Panapio/Punicum,11.867938,42.0354641,-200,-175,0.475
pleiades_settlement,433010,Panapio/Punicum,11.867938,42.0354641,-175,-150,0.558333
pleiades_settlement,433010,Panapio/Punicum,11.867938,42.0354641,-150,-125,0.641667
pleiades_settlement,433010,Panapio/Punicum,11.867938,42.0354641,-125,-100,0.725
pleiades_settlement,433010,Panapio/Punicum,11.867938,42.0354641,-100,-75,0.808333
pleiades_settlement,433010,Panapio/Punicum,11.867938,42.0354641,-75,-50,0.891667
pleiades_settlement,433010,Panapio/Punicum,11.867938,42.0354641,-50,-25,0.973333
pleiades_settlement,433010,Panapio/Punicum,11.867938,42.0354641,-25,0,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-700,-675,0.3125
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-675,-650,0.4375
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-650,-625,0.5625
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-625,-600,0.6875
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-600,-575,0.8125
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-575,-550,0.9375
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-550,-525,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-525,-500,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-500,-475,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-475,-450,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-450,-425,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-425,-400,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-400,-375,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-375,-350,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-350,-325,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-325,-300,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-300,-275,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-275,-250,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-250,-225,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-225,-200,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-200,-175,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-175,-150,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-150,-125,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-125,-100,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-100,-75,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-75,-50,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-50,-25,1.0
pleiades_settlement,433014,Parthenope/Neapolis,14.25287,40.839995,-25,0,1.0
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-550,-525,0.056818
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-525,-500,0.170455
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-500,-475,0.284091
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-475,-450,0.397727
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-450,-425,0.511364
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-425,-400,0.625
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-400,-375,0.738636
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-375,-350,0.852273
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-350,-325,0.96197
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-325,-300,0.941667
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-300,-275,0.858333
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-275,-250,0.775
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-250,-225,0.691667
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-225,-200,0.608333
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-200,-175,0.525
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-175,-150,0.441667
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-150,-125,0.358333
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-125,-100,0.275
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-100,-75,0.191667
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-75,-50,0.108333
pleiades_settlement,433020,Pescolanciano,14.338156,41.679558,-50,-25,0.026667
pleiades_settlement,433021,Pian di Sorrento,14.407028,40.636613,-550,-525,0.105031
pleiades_settlement,433021,Pian di Sorrento,14.407028,40.636613,-525,-500,0.280651
pleiades_settlement,433021,Pian di Sorrento,14.407028,40.636613,-500,-475,0.404618
pleiades_settlement,433021,Pian di Sorrento,14.407028,40.636613,-475,-450,0.476932
pleiades_settlement,433021,Pian di Sorrento,14.407028,40.636613,-450,-425,0.497593
pleiades_settlement,433021,Pian di Sorrento,14.407028,40.636613,-425,-400,0.466601
pleiades_settlement,433021,Pian di Sorrento,14.407028,40.636613,-400,-375,0.383957
pleiades_settlement,433021,Pian di Sorrento,14.407028,40.636613,-375,-350,0.249659
pleiades_settlement,433021,Pian di Sorrento,14.407028,40.636613,-350,-325,0.068322
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-550,-525,0.056818
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-525,-500,0.170455
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-500,-475,0.284091
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-475,-450,0.397727
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-450,-425,0.511364
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-425,-400,0.625
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-400,-375,0.738636
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-375,-350,0.852273
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-350,-325,0.96197
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-325,-300,0.941667
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-300,-275,0.858333
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-275,-250,0.775
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-250,-225,0.691667
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-225,-200,0.608333
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-200,-175,0.525
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-175,-150,0.441667
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-150,-125,0.358333
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-125,-100,0.275
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-100,-75,0.191667
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-75,-50,0.108333
pleiades_settlement,433023,Piano della Civitella,13.907756,42.003875,-50,-25,0.026667
pleiades_settlement,433026,Pithekoussai (settlement),13.8820005,40.7580256,-700,-675,0.427088
pleiades_settlement,433026,Pithekoussai (settlement),13.8820005,40.7580256,-675,-650,0.489587
pleiades_settlement,433026,Pithekoussai (settlement),13.8820005,40.7580256,-650,-625,0.489588
pleiades_settlement,433026,Pithekoussai (settlement),13.8820005,40.7580256,-625,-600,0.427087
pleiades_settlement,433026,Pithekoussai (settlement),13.8820005,40.7580256,-600,-575,0.302088
pleiades_settlement,433026,Pithekoussai (settlement),13.8820005,40.7580256,-575,-550,0.114588
pleiades_settlement,433028,Pitonia?,13.440554,41.99175,-350,-325,0.001667
pleiades_settlement,433028,Pitonia?,13.440554,41.99175,-325,-300,0.058333
pleiades_settlement,433028,Pitonia?,13.440554,41.99175,-300,-275,0.141667
pleiades_settlement,433028,Pitonia?,13.440554,41.99175,-275,-250,0.225
pleiades_settlement,433028,Pitonia?,13.440554,41.99175,-250,-225,0.308333
pleiades_settlement,433028,Pitonia?,13.440554,41.99175,-225,-200,0.391667
pleiades_settlement,433028,Pitonia?,13.440554,41.99175,-200,-175,0.475
pleiades_settlement,433028,Pitonia?,13.440554,41.99175,-175,-150,0.558333
pleiades_settlement,433028,Pitonia?,13.440554,41.99175,-150,-125,0.641667
pleiades_settlement,433028,Pitonia?,13.440554,41.99175,-125,-100,0.725
pleiades_settlement,433028,Pitonia?,13.440554,41.99175,-100,-75,0.808333
pleiades_settlement,433028,Pitonia?,13.440554,41.99175,-75,-50,0.891667
pleiades_settlement,433028,Pitonia?,13.440554,41.99175,-50,-25,0.971818
pleiades_settlement,433028,Pitonia?,13.440554,41.99175,-25,0,0.94697
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-700,-675,0.3125
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-675,-650,0.4375
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-650,-625,0.5625
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-625,-600,0.6875
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-600,-575,0.8125
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-575,-550,0.9375
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-550,-525,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-525,-500,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-500,-475,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-475,-450,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-450,-425,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-425,-400,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-400,-375,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-375,-350,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-350,-325,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-325,-300,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-300,-275,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-275,-250,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-250,-225,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-225,-200,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-200,-175,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-175,-150,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-150,-125,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-125,-100,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-100,-75,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-75,-50,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-50,-25,1.0
pleiades_settlement,433032,Pompeii,14.485429,40.74941,-25,0,1.0
pleiades_transport,433035,Pons Apollinis,11.8812405,42.0387821,-350,-325,0.001667
pleiades_transport,433035,Pons Apollinis,11.8812405,42.0387821,-325,-300,0.058333
pleiades_transport,433035,Pons Apollinis,11.8812405,42.0387821,-300,-275,0.141667
pleiades_transport,433035,Pons Apollinis,11.8812405,42.0387821,-275,-250,0.225
pleiades_transport,433035,Pons Apollinis,11.8812405,42.0387821,-250,-225,0.308333
pleiades_transport,433035,Pons Apollinis,11.8812405,42.0387821,-225,-200,0.391667
pleiades_transport,433035,Pons Apollinis,11.8812405,42.0387821,-200,-175,0.475
pleiades_transport,433035,Pons Apollinis,11.8812405,42.0387821,-175,-150,0.558333
pleiades_transport,433035,Pons Apollinis,11.8812405,42.0387821,-150,-125,0.641667
pleiades_transport,433035,Pons Apollinis,11.8812405,42.0387821,-125,-100,0.725
pleiades_transport,433035,Pons Apollinis,11.8812405,42.0387821,-100,-75,0.808333
pleiades_transport,433035,Pons Apollinis,11.8812405,42.0387821,-75,-50,0.891667
pleiades_transport,433035,Pons Apollinis,11.8812405,42.0387821,-50,-25,0.971818
pleiades_transport,433035,Pons Apollinis,11.8812405,42.0387821,-25,0,0.94697
pleiades_transport,433036,Pons Campanus,13.9688025,41.1317445,-350,-325,0.001667
pleiades_transport,433036,Pons Campanus,13.9688025,41.1317445,-325,-300,0.058333
pleiades_transport,433036,Pons Campanus,13.9688025,41.1317445,-300,-275,0.141667
pleiades_transport,433036,Pons Campanus,13.9688025,41.1317445,-275,-250,0.225
pleiades_transport,433036,Pons Campanus,13.9688025,41.1317445,-250,-225,0.308333
pleiades_transport,433036,Pons Campanus,13.9688025,41.1317445,-225,-200,0.391667
pleiades_transport,433036,Pons Campanus,13.9688025,41.1317445,-200,-175,0.475
pleiades_transport,433036,Pons Campanus,13.9688025,41.1317445,-175,-150,0.558333
pleiades_transport,433036,Pons Campanus,13.9688025,41.1317445,-150,-125,0.641667
pleiades_transport,433036,Pons Campanus,13.9688025,41.1317445,-125,-100,0.725
pleiades_transport,433036,Pons Campanus,13.9688025,41.1317445,-100,-75,0.808333
pleiades_transport,433036,Pons Campanus,13.9688025,41.1317445,-75,-50,0.891667
pleiades_transport,433036,Pons Campanus,13.9688025,41.1317445,-50,-25,0.973333
pleiades_transport,433036,Pons Campanus,13.9688025,41.1317445,-25,0,1.0
pleiades_transport,433037,Pons Auruncus,13.909388,41.232489,-350,-325,0.001667
pleiades_transport,433037,Pons Auruncus,13.909388,41.232489,-325,-300,0.058333
pleiades_transport,433037,Pons Auruncus,13.909388,41.232489,-300,-275,0.141667
pleiades_transport,433037,Pons Auruncus,13.909388,41.232489,-275,-250,0.225
pleiades_transport,433037,Pons Auruncus,13.909388,41.232489,-250,-225,0.308333
pleiades_transport,433037,Pons Auruncus,13.909388,41.232489,-225,-200,0.391667
pleiades_transport,433037,Pons Auruncus,13.909388,41.232489,-200,-175,0.475
pleiades_transport,433037,Pons Auruncus,13.909388,41.232489,-175,-150,0.558333
pleiades_transport,433037,Pons Auruncus,13.909388,41.232489,-150,-125,0.641667
pleiades_transport,433037,Pons Auruncus,13.909388,41.232489,-125,-100,0.725
pleiades_transport,433037,Pons Auruncus,13.909388,41.232489,-100,-75,0.808333
pleiades_transport,433037,Pons Auruncus,13.909388,41.232489,-75,-50,0.891667
pleiades_transport,433037,Pons Auruncus,13.909388,41.232489,-50,-25,0.971818
pleiades_transport,433037,Pons Auruncus,13.909388,41.232489,-25,0,0.94697
pleiades_transport,433039,Pons Tirenus,13.771826,41.241686,-350,-325,0.001667
pleiades_transport,433039,Pons Tirenus,13.771826,41.241686,-325,-300,0.058333
pleiades_transport,433039,Pons Tirenus,13.771826,41.241686,-300,-275,0.141667
pleiades_transport,433039,Pons Tirenus,13.771826,41.241686,-275,-250,0.225
pleiades_transport,433039,Pons Tirenus,13.771826,41.241686,-250,-225,0.308333
pleiades_transport,433039,Pons Tirenus,13.771826,41.241686,-225,-200,0.391667
pleiades_transport,433039,Pons Tirenus,13.771826,41.241686,-200,-175,0.475
pleiades_transport,433039,Pons Tirenus,13.771826,41.241686,-175,-150,0.558333
pleiades_transport,433039,Pons Tirenus,13.771826,41.241686,-150,-125,0.641667
pleiades_transport,433039,Pons Tirenus,13.771826,41.241686,-125,-100,0.725
pleiades_transport,433039,Pons Tirenus,13.771826,41.241686,-100,-75,0.808333
pleiades_transport,433039,Pons Tirenus,13.771826,41.241686,-75,-50,0.891667
pleiades_transport,433039,Pons Tirenus,13.771826,41.241686,-50,-25,0.971818
pleiades_transport,433039,Pons Tirenus,13.771826,41.241686,-25,0,0.94697
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-700,-675,0.3125
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-675,-650,0.4375
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-650,-625,0.5625
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-625,-600,0.6875
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-600,-575,0.8125
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-575,-550,0.9375
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-550,-525,0.943182
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-525,-500,0.829545
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-500,-475,0.715909
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-475,-450,0.602273
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-450,-425,0.488636
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-425,-400,0.375
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-400,-375,0.261364
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-375,-350,0.147727
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-350,-325,0.036364
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-50,-25,0.003
pleiades_settlement,433041,Pontia,12.9629906404,40.909282022,-25,0,0.099481
pleiades_settlement,433043,Porticone,14.990563,41.995784,-700,-675,0.3125
pleiades_settlement,433043,Porticone,14.990563,41.995784,-675,-650,0.4375
pleiades_settlement,433043,Porticone,14.990563,41.995784,-650,-625,0.5625
pleiades_settlement,433043,Porticone,14.990563,41.995784,-625,-600,0.6875
pleiades_settlement,433043,Porticone,14.990563,41.995784,-600,-575,0.8125
pleiades_settlement,433043,Porticone,14.990563,41.995784,-575,-550,0.9375
pleiades_settlement,433043,Porticone,14.990563,41.995784,-550,-525,0.943182
pleiades_settlement,433043,Porticone,14.990563,41.995784,-525,-500,0.829545
pleiades_settlement,433043,Porticone,14.990563,41.995784,-500,-475,0.715909
pleiades_settlement,433043,Porticone,14.990563,41.995784,-475,-450,0.602273
pleiades_settlement,433043,Porticone,14.990563,41.995784,-450,-425,0.488636
pleiades_settlement,433043,Porticone,14.990563,41.995784,-425,-400,0.375
pleiades_settlement,433043,Porticone,14.990563,41.995784,-400,-375,0.261364
pleiades_settlement,433043,Porticone,14.990563,41.995784,-375,-350,0.147727
pleiades_settlement,433043,Porticone,14.990563,41.995784,-350,-325,0.036364
pleiades_settlement,433044,Porto,13.875119,41.336458,-50,-25,0.003
pleiades_settlement,433044,Porto,13.875119,41.336458,-25,0,0.099481
pleiades_production,433048,Roman villa at Positano,14.486888,40.628479,-50,-25,0.003
pleiades_production,433048,Roman villa at Positano,14.486888,40.628479,-25,0,0.099481
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-550,-525,0.056818
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-525,-500,0.170455
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-500,-475,0.284091
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-475,-450,0.397727
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-450,-425,0.511364
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-425,-400,0.625
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-400,-375,0.738636
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-375,-350,0.852273
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-350,-325,0.963636
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-325,-300,1.0
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-300,-275,1.0
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-275,-250,1.0
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-250,-225,1.0
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-225,-200,1.0
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-200,-175,1.0
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-175,-150,1.0
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-150,-125,1.0
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-125,-100,1.0
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-100,-75,1.0
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-75,-50,1.0
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-50,-25,0.998485
pleiades_settlement,433052,Privernum,13.1851343,41.4907686,-25,0,0.94697
pleiades_settlement,433055,Punta Chiarito,13.879191,40.69825,-700,-675,0.427088
pleiades_settlement,433055,Punta Chiarito,13.879191,40.69825,-675,-650,0.489587
pleiades_settlement,433055,Punta Chiarito,13.879191,40.69825,-650,-625,0.489588
pleiades_settlement,433055,Punta Chiarito,13.879191,40.69825,-625,-600,0.427087
pleiades_settlement,433055,Punta Chiarito,13.879191,40.69825,-600,-575,0.302088
pleiades_settlement,433055,Punta Chiarito,13.879191,40.69825,-575,-550,0.114588
pleiades_production,433057,Punta Eolo,13.430066913,40.8012167054,-50,-25,0.003
pleiades_production,433057,Punta Eolo,13.430066913,40.8012167054,-25,0,0.099481
pleiades_settlement,433061,Pyrgi,11.9626995307,42.0155261018,-700,-675,0.3125
pleiades_settlement,433061,Pyrgi,11.9626995307,42.0155261018,-675,-650,0.4375
pleiades_settlement,433061,Pyrgi,11.9626995307,42.0155261018,-650,-625,0.5625
