stamp_id,site,province_label,longitude,latitude,amphora_type,stamp_code,chronology_in_default_model,range_start_year,range_end_year
20339,Ostia Antica,Italia,12.283333,41.75,Amphora incerta,III,0,,
36181,Ancona,Italia,13.5,43.633333,Lamboglia 2,NICI,1,-125,-25
38053,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEHILI,1,-125,-25
35103,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
34716,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONIDA,1,-125,-25
34317,Modena,Italia,10.9,44.5,Amphora incerta,TB,0,,
38185,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
37475,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
34598,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLESAEH,1,-125,-25
38035,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEHILI,1,-125,-25
34361,Calvatone,Italia,10.433333,45.116667,Operculum,EA,0,,
4838,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CNPETROSOSTR,1,-125,-25
37450,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
35333,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
25359,Vercelli,Italia,8.416667,45.316667,Dressel 6B,IMP,1,-50,-1
29423,Ostia Antica,Italia,12.283333,41.75,Dressel 20,GRA,0,,
38039,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEHILI,1,-125,-25
32584,Oderzo,Italia,12.488056,45.78,Dressel 6A,CAESINASICAE,1,-50,-1
40615,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PERDICAS,1,-125,-25
33984,Trieste,Italia,13.766667,45.666667,Amphora incerta,TAFCRISPINAETVLLIAE,0,,
10541,Altino,Italia,12.393333,45.544444,Dressel 6A,VALERIFELIX,1,-50,-1
37846,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PCLAVDIVSNQ,1,-125,-25
35463,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
40653,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PILEMO,1,-125,-25
40168,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DASI,1,-125,-25
34863,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
40399,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LEONTISCVS,1,-125,-25
4809,Canosa,Italia,16.066667,41.216667,Keay 16,QIA,0,,
35271,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVCAO,1,-125,-25
40647,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PHILEMONOS,1,-125,-25
4818,Canosa,Italia,16.066667,41.216667,Lamboglia 2,ESTVS,1,-125,-25
37497,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40411,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LVCRIOAPPVLEI,1,-125,-25
26350,Porto Azzurro,Italia,10.4,42.766667,Africana 2A Grande,CPC,0,,
10559,Altino,Italia,12.393333,45.544444,Dressel 6B,SCAPV,1,-50,-1
37268,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CHARITON,1,-125,-25
34558,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
20322,Ostia Antica,Italia,12.283333,41.75,Amphora incerta,SVLLSVE,0,,
34255,Modena,Italia,10.9,44.5,Amphora incerta,PHALL,0,,
9734,Cremona,Italia,10.033333,45.116667,Lamboglia 2,BARN,1,-125,-25
33096,Erice,Sicilia,12.583333,38.033333,Greco-Itálica,TRLOISIO,1,-400,-100
37577,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
37705,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CANINI,1,-125,-25
35088,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
35538,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
40024,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BAHANO,1,-125,-25
33832,Albinia,Italia,11.25,42.5,Dressel 1C,ARS,1,-150,-1
36795,Vicenza,Italia,11.55,45.55,Dressel 6B,IVNIPAETINI,1,-50,-1
25315,Sardegna,Corsica et Sardinia,8.44,39.881944,Dolium,ISMA,0,,
38215,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
40591,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,NOYMHNIOY,1,-125,-25
34951,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
40437,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENAI,1,-125,-25
9772,Milano,Italia,9.2,45.466667,Lamboglia 2,L,1,-125,-25
38157,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
34824,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONI,1,-125,-25
27074,Barletta,Italia,16.283333,41.316667,Lamboglia 2,BALI,1,-125,-25
34266,Piacenza,Italia,9.666667,45.016667,Amphora incerta,TPVPI,0,,
26254,Ostia Antica,Italia,12.283333,41.75,Africana 2D Grande,TOPMAF,0,,
40218,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DIOPANTVS,1,-125,-25
38468,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELAES,1,-125,-25
35341,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
34214,Modena,Italia,10.9,44.5,Amphora incerta,EROSCEPI,0,,
38180,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
35574,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPA,1,-125,-25
33977,Toscana,Italia,11.0,43.416667,Dressel 1,PALMA,1,-150,-1
35914,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LMARCISATVR,1,-125,-25
40788,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PVLADEI,1,-125,-25
38257,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
33944,Albinia,Italia,11.25,42.5,Dressel 1C,L,1,-150,-1
34832,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONI,1,-125,-25
40048,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BAHANO,1,-125,-25
32638,Oderzo,Italia,12.488056,45.78,Dressel 6B,COLTO,1,-50,-1
40350,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,KEPHALONOSKEFALONOS,1,-125,-25
23088,Tortona,Italia,8.866667,44.9,Dressel 6B,CLAEB,1,-50,-1
26256,Ostia Antica,Italia,12.283333,41.75,Africana 1B pic.,TVSFCIVSSR,0,,
36736,Padova,Italia,11.883333,45.416667,Dressel 6B,ISAR,1,-50,-1
35069,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
35358,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
39982,Ostia Antica,Italia,12.283333,41.75,Amphora incerta,BITF,0,,
37907,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LLVCI,1,-125,-25
40094,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CTESON,1,-125,-25
35825,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40712,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PTOLEMAE,1,-125,-25
25352,Vercelli,Italia,8.416667,45.316667,Dressel 6A,LLAETARG,1,-50,-1
40674,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PILEMO,1,-125,-25
40137,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DAMA,1,-125,-25
4768,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,EVTVCHI,1,-125,-25
35976,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPETROSOSTR,1,-125,-25
40052,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BATON,1,-125,-25
29375,Ostia Antica,Italia,12.283333,41.75,Dressel 20,CFABVAL,0,,
32294,Padova,Italia,11.883333,45.416667,Dressel 6B,FEE,1,-50,-1
40272,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,HPAIOC,1,-125,-25
36790,Vicenza,Italia,11.55,45.55,Dressel 6B,LIVNIPAETI,1,-50,-1
34853,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
41003,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
37423,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
10515,Altino,Italia,12.393333,45.544444,Dressel ante 6B,PSEPVLLIPF,0,,
9746,Calvatone,Italia,10.433333,45.116667,Lamboglia 2,DIAL,1,-125,-25
34263,Modena,Italia,10.9,44.5,Amphora incerta,APPVLCRI,0,,
35121,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
29468,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LSSPAL,0,,
34302,Reggio Emilia,Italia,10.616667,44.616667,Amphora incerta,CLDAC,0,,
39293,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLLONI,1,-125,-25
40368,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,KEPHALOSKEFALOS,1,-125,-25
40132,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DAMA,1,-125,-25
40551,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENOPILVS,1,-125,-25
36833,Vicenza,Italia,11.55,45.55,Dressel 6B,CLAEB,1,-50,-1
4867,Dugenta,Italia,14.45,41.133333,Dressel 1,NICIA,1,-150,-1
32797,Padova,Italia,11.883333,45.416667,Dressel 6A,HERPHA,1,-50,-1
40668,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PILEMO,1,-125,-25
18586,Îles Lavezzi,Corsica et Sardinia,9.254185,41.341096,Dressel 2-4 Catalan,ANDO,1,-30,-1
35434,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
18598,Îles Lavezzi,Corsica et Sardinia,9.254185,41.341096,Dressel 2-4 Catalan,CELSI,1,-30,-1
33909,Albinia,Italia,11.25,42.5,Dressel 1C,D,1,-150,-1
38245,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
33007,Padova,Italia,11.883333,45.416667,Dressel 6A,SAFINIAEPICE,1,-50,-1
25388,Cosa,Italia,12.896389,46.057778,Dressel 1A,SEST,1,-150,-1
38057,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEHI,1,-125,-25
35892,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,PAMPVDICOM,1,-125,-25
35320,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
34329,Fiesole,Italia,11.283333,43.8,Amphora incerta,APISTEIDAYSOESMOPHOPIS,0,,
33896,Albinia,Italia,11.25,42.5,Dressel 1C,DIS,1,-150,-1
40580,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,NOYMHNIO,1,-125,-25
37948,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,QOBVLTRON,1,-125,-25
9787,Milano,Italia,9.2,45.466667,Lamboglia 2,LEOMALLEOLILSH,1,-125,-25
38444,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELAES,1,-125,-25
29275,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LFC,0,,
33983,Trieste,Italia,13.766667,45.666667,Amphora incerta,CRISPIN,0,,
37565,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40514,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENECRATES,1,-125,-25
32602,Oderzo,Italia,12.488056,45.78,Dressel 6B,APICI,1,-50,-1
33129,Agrigento,Sicilia,13.566667,37.316667,Dressel 1,NICOMAC,1,-150,-1
38397,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANTIOCOS,1,-125,-25
26376,Ljubljana (Emona),Italia,14.514444,46.055278,Dressel 6B,CLAEK,1,-50,-1
33087,Erice,Sicilia,12.583333,38.033333,Greco-Itálica,QIVENTI,1,-400,-100
36189,Ancona,Italia,13.5,43.633333,Lamboglia 2,PRVX,1,-125,-25
37539,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
20359,Ostia Antica,Italia,12.283333,41.75,Amphora incerta,PECNAV,0,,
38197,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
36791,Vicenza,Italia,11.55,45.55,Dressel 6B,LIVNIPAETI,1,-50,-1
33929,Albinia,Italia,11.25,42.5,Dressel 1C,L,1,-150,-1
37914,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LLVCI,1,-125,-25
32303,Padova,Italia,11.883333,45.416667,Dressel 6B,S,1,-50,-1
34274,Modena,Italia,10.9,44.5,Amphora incerta,LSALVI,0,,
35160,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLEI,1,-125,-25
9694,Padova,Italia,11.883333,45.416667,Amphora incerta,HEDI,0,,
9584,Padova,Italia,11.883333,45.416667,Dressel 6A,ROMANIGAVI,1,-50,-1
29274,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LFC,0,,
34963,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
40474,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENECRATES,1,-125,-25
18564,Îles Lavezzi,Corsica et Sardinia,9.254185,41.341096,Dressel 2-4 Catalan,A,1,-30,-1
9757,Milano,Italia,9.2,45.466667,Lamboglia 2,DIONIS,1,-125,-25
40142,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DAMA,1,-125,-25
21104,Tournus,Italia,6.75,44.466667,Dressel 1,EH,1,-150,-1
34541,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
35685,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40089,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BATON,1,-125,-25
38317,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
26235,Ostia Antica,Italia,12.283333,41.75,Africana 1A pic.,PAVLFH,0,,
35007,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DAMATRI,1,-125,-25
37962,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,QOBVLTRON,1,-125,-25
37697,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CANINI,1,-125,-25
35342,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
37032,Parenzo (Porec),Italia,13.593889,45.225833,Amphora incerta,AELICRIS,0,,
9282,Este,Italia,11.65,45.233333,Dressel 6B,MINVCI,1,-50,-1
32861,Padova,Italia,11.883333,45.416667,Dressel 6B,L,1,-50,-1
40793,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PVLADEI,1,-125,-25
29234,Ostia Antica,Italia,12.283333,41.75,Dressel 20,IIQQETCF,0,,
29499,Ostia Antica,Italia,12.283333,41.75,Dressel 20,SAXOFERR,0,,
35861,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DAZIO,1,-125,-25
34896,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
34789,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONIDES,1,-125,-25
33739,Poggio Rusco,Italia,11.116667,44.983333,Dressel 6B,PSEPVLLIPF,1,-50,-1
40794,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PVLADEI,1,-125,-25
25022,Sardegna,Corsica et Sardinia,8.44,39.881944,Verulamium 1908,LIFO,0,,
38395,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANTIOCOS,1,-125,-25
40667,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PILEMO,1,-125,-25
9585,Padova,Italia,11.883333,45.416667,Dressel 6A,SAFINIAEPICE,1,-50,-1
34950,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
35242,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVCAO,1,-125,-25
10539,Altino,Italia,12.393333,45.544444,Dressel 6A,THB,1,-50,-1
29340,Ostia Antica,Italia,12.283333,41.75,Dressel 20,QFVLP,0,,
33988,Trieste,Italia,13.766667,45.666667,Dressel 6B,THAL,1,-50,-1
37228,Civitavecchia,Italia,11.8,42.1,Lamboglia 2,CNPMG,1,-125,-25
25804,Ostia Antica,Italia,12.283333,41.75,Dressel 20,AVRSTR,0,,
37874,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MEXSONI,1,-125,-25
41066,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
23242,Tortona,Italia,8.866667,44.9,Dressel 5,LANINISVRI,0,,
26275,Ostia Antica,Italia,12.283333,41.75,Africana 1B pic.,ASVLLFELCIC,0,,
41027,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
33884,Albinia,Italia,11.25,42.5,Dressel 1C,DAS,1,-150,-1
34297,Bologna,Italia,11.333333,44.483333,Amphora incerta,ELXOSK,0,,
32773,Padova,Italia,11.883333,45.416667,Dressel 6B,SYNT,1,-50,-1
37493,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
37478,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
35125,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
35812,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
34763,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONIDA,1,-125,-25
34848,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
33906,Albinia,Italia,11.25,42.5,Dressel 1C,D,1,-150,-1
32763,Padova,Italia,11.883333,45.416667,Dressel 6B,FELIXSCR,1,-50,-1
26562,Ostia Antica,Italia,12.283333,41.75,Amphora incerta,FCL,0,,
35479,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
40646,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PHILEMONOS,1,-125,-25
9792,Milano,Italia,9.2,45.466667,Lamboglia 2,MENI,1,-125,-25
37676,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CANINI,1,-125,-25
40610,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PERDICAS,1,-125,-25
38207,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
35471,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
39278,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLLONI,1,-125,-25
26327,Paggio Gramignano (Lugnano in Teverina),Italia,12.333333,42.566667,Africana,NAVIASVL,0,,
32334,Calvatone,Italia,10.433333,45.116667,Amphora incerta,ALL,0,,
34584,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
33860,Albinia,Italia,11.25,42.5,Dressel 1C,ARS,1,-150,-1
37733,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CANINI,1,-125,-25
40363,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,KEPHALONOSKEFALONOS,1,-125,-25
8621,Narni,Italia,12.516667,42.516667,Greco-Itálica,AN,1,-400,-100
18623,Îles Lavezzi,Corsica et Sardinia,9.254185,41.341096,Dressel 2-4 Catalan,VIC,1,-30,-1
36206,Ancona,Italia,13.5,43.633333,Lamboglia 2,MITRAE,1,-125,-25
18927,Tortona,Italia,8.866667,44.9,Amphora incerta,ALG,0,,
35580,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPA,1,-125,-25
10536,Altino,Italia,12.393333,45.544444,Greco-Itálica,CEP,1,-400,-100
40427,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LVCRIO,1,-125,-25
38152,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
35184,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,HERMAISCI,1,-125,-25
40769,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,POLEMA,1,-125,-25
32495,Pegognaga,Italia,10.85,45.0,Dressel 6A,THB,1,-50,-1
19051,Tortona,Italia,8.866667,44.9,Amphora incerta,ACVL,0,,
33752,Cesena,Italia,12.249722,44.143333,Amphora incerta,LCORHER,0,,
35047,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DEMETRI,1,-125,-25
4669,Este,Italia,11.65,45.233333,Lamboglia 2,ALEX,1,-125,-25
26182,Porto Torres,Corsica et Sardinia,8.397222,40.835,Africana,COLSFAPN,0,,
25337,Vercelli,Italia,8.416667,45.316667,Lamboglia 2,CERD,1,-125,-25
36175,Ancona,Italia,13.5,43.633333,Lamboglia 2,MAHES,1,-125,-25
10346,Atri,Italia,13.966667,42.583333,Amphora incerta,SEXIVLIAEQVANILAVTI,0,,
19502,Imperia,Italia,8.05,43.883333,Dolium,HILARVSMP,0,,
9739,Milano,Italia,9.2,45.466667,Lamboglia 2,CEICES,1,-125,-25
37516,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
36854,Vicenza,Italia,11.55,45.55,Dressel 6B,SISEN,1,-50,-1
25321,Sardegna,Corsica et Sardinia,8.44,39.881944,Dolium,BONIFATIAVIVAS,0,,
33278,Alghero,Corsica et Sardinia,8.318056,40.558889,Dressel 20,LIVNIMELISSI,0,,
34506,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,AENEAS,1,-125,-25
28391,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LIM,0,,
40773,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PTOLEMAE,1,-125,-25
34712,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONIDA,1,-125,-25
34760,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONIDA,1,-125,-25
35691,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40687,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PILEMO,1,-125,-25
32654,Oderzo,Italia,12.488056,45.78,Dressel 6B,NICOMEDE,1,-50,-1
40748,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PTOLEMAE,1,-125,-25
26488,Ostia Antica,Italia,12.283333,41.75,Dressel 20,CAERARIA,0,,
34296,Castelnuovo di sotto,Italia,10.566667,44.816667,Amphora incerta,ACVB,0,,
32717,Pegognaga,Italia,10.85,45.0,Dressel 6B,AMYC,1,-50,-1
33071,Erice,Sicilia,12.583333,38.033333,Greco-Itálica,QANTRO,1,-400,-100
37797,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APPVLEI,1,-125,-25
19213,Giglio Porto,Italia,10.916667,42.366667,Africana,O,0,,
35055,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DEMETRI,1,-125,-25
37750,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LANINIVS,1,-125,-25
40037,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BAHANO,1,-125,-25
26266,Ostia Antica,Italia,12.283333,41.75,Africana 2D Grande,PAVD,0,,
26518,Ostia Antica,Italia,12.283333,41.75,Dressel 20,KV,0,,
26128,Ordona,Italia,15.616667,41.316667,Lamboglia 2,ARCHEL,1,-125,-25
40962,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
25347,Vercelli,Italia,8.416667,45.316667,Dressel 6A,BAR,1,-50,-1
27076,Islas de Tremiti,Italia,15.5,42.116667,Lamboglia 2,DASMI,1,-125,-25
35766,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40155,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DAMAS,1,-125,-25
40391,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LEONTISCVS,1,-125,-25
37241,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ANDRONICI,1,-125,-25
26150,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILIANA,1,-125,-25
35042,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DEMETRI,1,-125,-25
18563,Îles Lavezzi,Corsica et Sardinia,9.254185,41.341096,Dressel 2-4 Catalan,A,1,-30,-1
40989,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
35768,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
9782,Milano,Italia,9.2,45.466667,Lamboglia 2,MAHC,1,-125,-25
34911,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
34278,Villanova,Italia,11.983333,44.25,Amphora incerta,CSENTI,0,,
40761,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PTOLEMAE,1,-125,-25
34926,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
40970,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
37802,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APPVLEI,1,-125,-25
35328,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
10569,Altino,Italia,12.393333,45.544444,Dressel 6B,FLAVFONTANI,1,-50,-1
34974,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELAVS,1,-125,-25
8600,Pisa,Italia,10.383333,43.716667,Lamboglia 2,CIVLIZOELI,1,-125,-25
34545,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
35989,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPETROSOSTR,1,-125,-25
36844,Vicenza,Italia,11.55,45.55,Dressel 6B,LAEK,1,-50,-1
36745,Padova,Italia,11.883333,45.416667,Dressel 6B,EB,1,-50,-1
40577,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,NOYMHNIO,1,-125,-25
9699,Padova,Italia,11.883333,45.416667,Amphora incerta,LAE,0,,
33759,Piadena,Italia,10.366667,45.133333,Lamboglia 2,A,1,-125,-25
33846,Albinia,Italia,11.25,42.5,Dressel 1C,ARS,1,-150,-1
38434,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELAES,1,-125,-25
40439,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENAI,1,-125,-25
34556,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
40259,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,HPAIOC,1,-125,-25
32685,Oderzo,Italia,12.488056,45.78,Dressel 6B,VMBRICVM,1,-50,-1
36959,Trapani,Sicilia,12.483333,38.016667,Amphora incerta,LVESGEI,0,,
4784,Taranto,Italia,17.229722,40.476111,Dressel 2-4,MOCTA,1,-30,-1
33140,Erice,Sicilia,12.583333,38.033333,Dressel 1,TIBERI,1,-150,-1
40880,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,STR,1,-125,-25
38308,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
34275,Provincia di Parma,Italia,10.083333,44.7,Amphora incerta,SATVRNINI,0,,
