bin_start_year,bin_end_year,site,longitude,latitude,amphora_type,stamp_count,log1p_stamp_count,temporal_probability,weighted_evidence
-375,-350,Lilibeo,12.416667,37.8,Greco-Itálica,9,2.302585092994046,0.08333333333333333,0.19188209108283716
-350,-325,Lilibeo,12.416667,37.8,Greco-Itálica,9,2.302585092994046,0.08333333333333333,0.19188209108283716
-325,-300,Lilibeo,12.416667,37.8,Greco-Itálica,9,2.302585092994046,0.08333333333333333,0.19188209108283716
-300,-275,Lilibeo,12.416667,37.8,Greco-Itálica,9,2.302585092994046,0.08333333333333333,0.19188209108283716
-275,-250,Lilibeo,12.416667,37.8,Greco-Itálica,9,2.302585092994046,0.08333333333333333,0.19188209108283716
-250,-225,Lilibeo,12.416667,37.8,Greco-Itálica,9,2.302585092994046,0.08333333333333333,0.19188209108283716
-225,-200,Lilibeo,12.416667,37.8,Greco-Itálica,9,2.302585092994046,0.08333333333333333,0.19188209108283716
-200,-175,Lilibeo,12.416667,37.8,Greco-Itálica,9,2.302585092994046,0.08333333333333333,0.19188209108283716
-175,-150,Lilibeo,12.416667,37.8,Greco-Itálica,9,2.302585092994046,0.08333333333333333,0.19188209108283716
-150,-125,Lilibeo,12.416667,37.8,Greco-Itálica,9,2.302585092994046,0.08333333333333333,0.19188209108283716
-125,-100,Lilibeo,12.416667,37.8,Greco-Itálica,9,2.302585092994046,0.08333333333333333,0.19188209108283716
-50,-25,Ljubljana (Emona),14.514444,46.055278,Dressel 6B,24,3.2188758248682006,0.5,1.6094379124341003
-25,0,Ljubljana (Emona),14.514444,46.055278,Dressel 6B,24,3.2188758248682006,0.5,1.6094379124341003
-50,-25,Lodi Vecchio,9.4,45.3,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Lodi Vecchio,9.4,45.3,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-50,-25,Lodi Vecchio,9.4,45.3,Dressel 6B,9,2.302585092994046,0.5,1.151292546497023
-25,0,Lodi Vecchio,9.4,45.3,Dressel 6B,9,2.302585092994046,0.5,1.151292546497023
-25,0,Lucania,16.0,40.5,Dressel 2-4,2,1.0986122886681096,1.0,1.0986122886681096
-50,-25,Lucera,15.333333,41.5,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Lucera,15.333333,41.5,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-125,-100,Maranello,10.866667,44.533333,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Maranello,10.866667,44.533333,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Maranello,10.866667,44.533333,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Maranello,10.866667,44.533333,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Marano Lagunare,13.169167,45.766389,Dressel 6B,2,1.0986122886681096,0.5,0.5493061443340548
-25,0,Marano Lagunare,13.169167,45.766389,Dressel 6B,2,1.0986122886681096,0.5,0.5493061443340548
-125,-100,Marano Lagunare,13.169167,45.766389,Lamboglia 2,3,1.3862943611198906,0.25,0.34657359027997264
-100,-75,Marano Lagunare,13.169167,45.766389,Lamboglia 2,3,1.3862943611198906,0.25,0.34657359027997264
-75,-50,Marano Lagunare,13.169167,45.766389,Lamboglia 2,3,1.3862943611198906,0.25,0.34657359027997264
-50,-25,Marano Lagunare,13.169167,45.766389,Lamboglia 2,3,1.3862943611198906,0.25,0.34657359027997264
-125,-100,Margherita di Savoia,16.15,41.366667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Margherita di Savoia,16.15,41.366667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Margherita di Savoia,16.15,41.366667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Margherita di Savoia,16.15,41.366667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-125,-100,Messina,15.566667,38.183333,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Messina,15.566667,38.183333,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Messina,15.566667,38.183333,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Messina,15.566667,38.183333,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Milano,9.2,45.466667,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Milano,9.2,45.466667,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-125,-100,Milano,9.2,45.466667,Lamboglia 2,84,4.442651256490317,0.25,1.1106628141225792
-100,-75,Milano,9.2,45.466667,Lamboglia 2,84,4.442651256490317,0.25,1.1106628141225792
-75,-50,Milano,9.2,45.466667,Lamboglia 2,84,4.442651256490317,0.25,1.1106628141225792
-50,-25,Milano,9.2,45.466667,Lamboglia 2,84,4.442651256490317,0.25,1.1106628141225792
-150,-125,Minturno,13.75,41.25,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-125,-100,Minturno,13.75,41.25,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-100,-75,Minturno,13.75,41.25,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-75,-50,Minturno,13.75,41.25,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-50,-25,Minturno,13.75,41.25,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-25,0,Minturno,13.75,41.25,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-50,-25,Mirandola,11.066667,44.883333,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Mirandola,11.066667,44.883333,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-50,-25,Modena,10.9,44.5,Dressel 6A,2,1.0986122886681096,0.5,0.5493061443340548
-25,0,Modena,10.9,44.5,Dressel 6A,2,1.0986122886681096,0.5,0.5493061443340548
-125,-100,Modena,10.9,44.5,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Modena,10.9,44.5,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Modena,10.9,44.5,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Modena,10.9,44.5,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-150,-125,Modena,10.916667,44.666667,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-125,-100,Modena,10.916667,44.666667,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-100,-75,Modena,10.916667,44.666667,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-75,-50,Modena,10.916667,44.666667,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-50,-25,Modena,10.916667,44.666667,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-25,0,Modena,10.916667,44.666667,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-25,0,Modena,10.916667,44.666667,Dressel 2-4,2,1.0986122886681096,1.0,1.0986122886681096
-50,-25,Modena,10.916667,44.666667,Dressel 6A,3,1.3862943611198906,0.5,0.6931471805599453
-25,0,Modena,10.916667,44.666667,Dressel 6A,3,1.3862943611198906,0.5,0.6931471805599453
-50,-25,Modena,10.916667,44.666667,Dressel 6B,4,1.6094379124341003,0.5,0.8047189562170501
-25,0,Modena,10.916667,44.666667,Dressel 6B,4,1.6094379124341003,0.5,0.8047189562170501
-125,-100,Modena,10.916667,44.666667,Lamboglia 2,8,2.1972245773362196,0.25,0.5493061443340549
-100,-75,Modena,10.916667,44.666667,Lamboglia 2,8,2.1972245773362196,0.25,0.5493061443340549
-75,-50,Modena,10.916667,44.666667,Lamboglia 2,8,2.1972245773362196,0.25,0.5493061443340549
-50,-25,Modena,10.916667,44.666667,Lamboglia 2,8,2.1972245773362196,0.25,0.5493061443340549
-50,-25,Modena,13.033333,45.833333,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Modena,13.033333,45.833333,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-50,-25,Modena,13.033333,45.833333,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Modena,13.033333,45.833333,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-150,-125,Mondragone,13.883333,41.116667,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-125,-100,Mondragone,13.883333,41.116667,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-100,-75,Mondragone,13.883333,41.116667,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-75,-50,Mondragone,13.883333,41.116667,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-50,-25,Mondragone,13.883333,41.116667,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-25,0,Mondragone,13.883333,41.116667,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-125,-100,Monopoli,17.3,40.95,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Monopoli,17.3,40.95,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Monopoli,17.3,40.95,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Monopoli,17.3,40.95,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-125,-100,Monte Pallano,14.383333,42.033333,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-100,-75,Monte Pallano,14.383333,42.033333,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-75,-50,Monte Pallano,14.383333,42.033333,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-50,-25,Monte Pallano,14.383333,42.033333,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-125,-100,Narni,12.516667,42.516667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Narni,12.516667,42.516667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Narni,12.516667,42.516667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Narni,12.516667,42.516667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-150,-125,Narni,12.516667,42.516667,Dressel 1A,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-125,-100,Narni,12.516667,42.516667,Dressel 1A,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-100,-75,Narni,12.516667,42.516667,Dressel 1A,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-75,-50,Narni,12.516667,42.516667,Dressel 1A,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-50,-25,Narni,12.516667,42.516667,Dressel 1A,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-25,0,Narni,12.516667,42.516667,Dressel 1A,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-400,-375,Narni,12.516667,42.516667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-375,-350,Narni,12.516667,42.516667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-350,-325,Narni,12.516667,42.516667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-325,-300,Narni,12.516667,42.516667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-300,-275,Narni,12.516667,42.516667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-275,-250,Narni,12.516667,42.516667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-250,-225,Narni,12.516667,42.516667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-225,-200,Narni,12.516667,42.516667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-200,-175,Narni,12.516667,42.516667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-175,-150,Narni,12.516667,42.516667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-150,-125,Narni,12.516667,42.516667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-125,-100,Narni,12.516667,42.516667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-25,0,Oderzo,12.488056,45.78,Dressel 2-4,1,0.6931471805599453,1.0,0.6931471805599453
-50,-25,Oderzo,12.488056,45.78,Dressel 6A,18,2.9444389791664403,0.5,1.4722194895832201
-25,0,Oderzo,12.488056,45.78,Dressel 6A,18,2.9444389791664403,0.5,1.4722194895832201
-50,-25,Oderzo,12.488056,45.78,Dressel 6B,131,4.882801922586371,0.5,2.4414009612931853
-25,0,Oderzo,12.488056,45.78,Dressel 6B,131,4.882801922586371,0.5,2.4414009612931853
-150,-125,Orbetello,11.216667,42.45,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-125,-100,Orbetello,11.216667,42.45,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-100,-75,Orbetello,11.216667,42.45,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-75,-50,Orbetello,11.216667,42.45,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-50,-25,Orbetello,11.216667,42.45,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-25,0,Orbetello,11.216667,42.45,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-50,-25,Ordona,15.616667,41.316667,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Ordona,15.616667,41.316667,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-50,-25,Ordona,15.616667,41.316667,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Ordona,15.616667,41.316667,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-125,-100,Ordona,15.616667,41.316667,Lamboglia 2,4,1.6094379124341003,0.25,0.40235947810852507
-100,-75,Ordona,15.616667,41.316667,Lamboglia 2,4,1.6094379124341003,0.25,0.40235947810852507
-75,-50,Ordona,15.616667,41.316667,Lamboglia 2,4,1.6094379124341003,0.25,0.40235947810852507
-50,-25,Ordona,15.616667,41.316667,Lamboglia 2,4,1.6094379124341003,0.25,0.40235947810852507
-25,0,Ostia Antica,12.283333,41.75,Dressel 2-4,1,0.6931471805599453,1.0,0.6931471805599453
-25,0,Ostia Antica,12.283333,41.75,Dressel 2-4 Catalan,4,1.6094379124341003,1.0,1.6094379124341003
-400,-375,Ostia Antica,12.283333,41.75,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-375,-350,Ostia Antica,12.283333,41.75,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-350,-325,Ostia Antica,12.283333,41.75,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-325,-300,Ostia Antica,12.283333,41.75,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-300,-275,Ostia Antica,12.283333,41.75,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-275,-250,Ostia Antica,12.283333,41.75,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-250,-225,Ostia Antica,12.283333,41.75,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-225,-200,Ostia Antica,12.283333,41.75,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-200,-175,Ostia Antica,12.283333,41.75,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-175,-150,Ostia Antica,12.283333,41.75,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-150,-125,Ostia Antica,12.283333,41.75,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-125,-100,Ostia Antica,12.283333,41.75,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-125,-100,Ostia Antica,12.283333,41.75,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Ostia Antica,12.283333,41.75,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Ostia Antica,12.283333,41.75,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Ostia Antica,12.283333,41.75,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Ostiglia,11.133333,45.066667,Dressel 6A,5,1.791759469228055,0.5,0.8958797346140275
-25,0,Ostiglia,11.133333,45.066667,Dressel 6A,5,1.791759469228055,0.5,0.8958797346140275
-50,-25,Ostiglia,11.133333,45.066667,Dressel 6B,6,1.9459101490553132,0.5,0.9729550745276566
-25,0,Ostiglia,11.133333,45.066667,Dressel 6B,6,1.9459101490553132,0.5,0.9729550745276566
-125,-100,Padova,11.883333,45.416667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Padova,11.883333,45.416667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Padova,11.883333,45.416667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Padova,11.883333,45.416667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-25,0,Padova,11.883333,45.416667,Dressel 2-4,5,1.791759469228055,1.0,1.791759469228055
-50,-25,Padova,11.883333,45.416667,Dressel 6A,68,4.23410650459726,0.5,2.11705325229863
-25,0,Padova,11.883333,45.416667,Dressel 6A,68,4.23410650459726,0.5,2.11705325229863
-50,-25,Padova,11.883333,45.416667,Dressel 6B,276,5.6240175061873385,0.5,2.8120087530936693
-25,0,Padova,11.883333,45.416667,Dressel 6B,276,5.6240175061873385,0.5,2.8120087530936693
-125,-100,Padova,11.883333,45.416667,Lamboglia 2,19,2.995732273553991,0.25,0.7489330683884977
-100,-75,Padova,11.883333,45.416667,Lamboglia 2,19,2.995732273553991,0.25,0.7489330683884977
-75,-50,Padova,11.883333,45.416667,Lamboglia 2,19,2.995732273553991,0.25,0.7489330683884977
-50,-25,Padova,11.883333,45.416667,Lamboglia 2,19,2.995732273553991,0.25,0.7489330683884977
-400,-375,Palermo,13.366667,38.116667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-375,-350,Palermo,13.366667,38.116667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-350,-325,Palermo,13.366667,38.116667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-325,-300,Palermo,13.366667,38.116667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-300,-275,Palermo,13.366667,38.116667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-275,-250,Palermo,13.366667,38.116667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-250,-225,Palermo,13.366667,38.116667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-225,-200,Palermo,13.366667,38.116667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-200,-175,Palermo,13.366667,38.116667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-175,-150,Palermo,13.366667,38.116667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-150,-125,Palermo,13.366667,38.116667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-125,-100,Palermo,13.366667,38.116667,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-50,-25,Parenzo (Porec),13.593889,45.225833,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Parenzo (Porec),13.593889,45.225833,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-125,-100,Parma,10.333333,44.8,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Parma,10.333333,44.8,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Parma,10.333333,44.8,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Parma,10.333333,44.8,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-125,-100,Pavia,9.166667,45.166667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Pavia,9.166667,45.166667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Pavia,9.166667,45.166667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Pavia,9.166667,45.166667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-150,-125,Pegognaga,10.85,45.0,Dressel 1B,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-125,-100,Pegognaga,10.85,45.0,Dressel 1B,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-100,-75,Pegognaga,10.85,45.0,Dressel 1B,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-75,-50,Pegognaga,10.85,45.0,Dressel 1B,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-50,-25,Pegognaga,10.85,45.0,Dressel 1B,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-25,0,Pegognaga,10.85,45.0,Dressel 1B,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-25,0,Pegognaga,10.85,45.0,Dressel 2-4,2,1.0986122886681096,1.0,1.0986122886681096
-50,-25,Pegognaga,10.85,45.0,Dressel 6A,8,2.1972245773362196,0.5,1.0986122886681098
-25,0,Pegognaga,10.85,45.0,Dressel 6A,8,2.1972245773362196,0.5,1.0986122886681098
-50,-25,Pegognaga,10.85,45.0,Dressel 6B,13,2.639057329615259,0.5,1.3195286648076294
-25,0,Pegognaga,10.85,45.0,Dressel 6B,13,2.639057329615259,0.5,1.3195286648076294
-125,-100,Pegognaga,10.85,45.0,Lamboglia 2,2,1.0986122886681096,0.25,0.2746530721670274
-100,-75,Pegognaga,10.85,45.0,Lamboglia 2,2,1.0986122886681096,0.25,0.2746530721670274
-75,-50,Pegognaga,10.85,45.0,Lamboglia 2,2,1.0986122886681096,0.25,0.2746530721670274
-50,-25,Pegognaga,10.85,45.0,Lamboglia 2,2,1.0986122886681096,0.25,0.2746530721670274
-125,-100,Piadena,10.366667,45.133333,Lamboglia 2,5,1.791759469228055,0.25,0.44793986730701374
-100,-75,Piadena,10.366667,45.133333,Lamboglia 2,5,1.791759469228055,0.25,0.44793986730701374
-75,-50,Piadena,10.366667,45.133333,Lamboglia 2,5,1.791759469228055,0.25,0.44793986730701374
-50,-25,Piadena,10.366667,45.133333,Lamboglia 2,5,1.791759469228055,0.25,0.44793986730701374
-50,-25,Pisa,10.383333,43.716667,Dressel 6A,2,1.0986122886681096,0.5,0.5493061443340548
-25,0,Pisa,10.383333,43.716667,Dressel 6A,2,1.0986122886681096,0.5,0.5493061443340548
-125,-100,Pisa,10.383333,43.716667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Pisa,10.383333,43.716667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Pisa,10.383333,43.716667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Pisa,10.383333,43.716667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-125,-100,Pisa,10.716667,43.416667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Pisa,10.716667,43.416667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Pisa,10.716667,43.416667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Pisa,10.716667,43.416667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Poggio Rusco,11.116667,44.983333,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Poggio Rusco,11.116667,44.983333,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-125,-100,Pompeya,14.483333,40.75,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-100,-75,Pompeya,14.483333,40.75,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-75,-50,Pompeya,14.483333,40.75,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-50,-25,Pompeya,14.483333,40.75,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-50,-25,Pompeya,14.483333,40.75,Pascual 1,2,1.0986122886681096,0.5,0.5493061443340548
-25,0,Pompeya,14.483333,40.75,Pascual 1,2,1.0986122886681096,0.5,0.5493061443340548
-125,-100,Populonia,10.483333,42.983333,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Populonia,10.483333,42.983333,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Populonia,10.483333,42.983333,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Populonia,10.483333,42.983333,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-125,-100,Pozzuolo del Friuli,13.195556,45.987778,Lamboglia 2,2,1.0986122886681096,0.25,0.2746530721670274
-100,-75,Pozzuolo del Friuli,13.195556,45.987778,Lamboglia 2,2,1.0986122886681096,0.25,0.2746530721670274
-75,-50,Pozzuolo del Friuli,13.195556,45.987778,Lamboglia 2,2,1.0986122886681096,0.25,0.2746530721670274
-50,-25,Pozzuolo del Friuli,13.195556,45.987778,Lamboglia 2,2,1.0986122886681096,0.25,0.2746530721670274
-125,-100,Revere,11.133333,45.05,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Revere,11.133333,45.05,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Revere,11.133333,45.05,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Revere,11.133333,45.05,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Riolo,11.083333,44.616667,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Riolo,11.083333,44.616667,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-125,-100,Salapia,16.0,41.4,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Salapia,16.0,41.4,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Salapia,16.0,41.4,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Salapia,16.0,41.4,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-125,-100,San Cataldo,18.3,40.383333,Brindisian amphora,10,2.3978952727983707,0.25,0.5994738181995927
-100,-75,San Cataldo,18.3,40.383333,Brindisian amphora,10,2.3978952727983707,0.25,0.5994738181995927
-75,-50,San Cataldo,18.3,40.383333,Brindisian amphora,10,2.3978952727983707,0.25,0.5994738181995927
-50,-25,San Cataldo,18.3,40.383333,Brindisian amphora,10,2.3978952727983707,0.25,0.5994738181995927
-150,-125,Santa Severa,11.95,42.033333,Dressel 1B,3,1.3862943611198906,0.16666666666666666,0.23104906018664842
-125,-100,Santa Severa,11.95,42.033333,Dressel 1B,3,1.3862943611198906,0.16666666666666666,0.23104906018664842
-100,-75,Santa Severa,11.95,42.033333,Dressel 1B,3,1.3862943611198906,0.16666666666666666,0.23104906018664842
-75,-50,Santa Severa,11.95,42.033333,Dressel 1B,3,1.3862943611198906,0.16666666666666666,0.23104906018664842
