pleiades_id,title,longitude,latitude,location_precision,feature_types,time_periods,sources,in_window_bins
462436,Pietra Rossa,13.491809,37.380402,precise,settlement,late-antique,pleiades_settlement,0.0
462438,Pirama?,13.283665,37.996465,precise,station,"roman,late-antique",pleiades_transport,0.055
462439,Pirrera,14.510287,36.809483,precise,settlement,late-antique,pleiades_settlement,0.0
462440,Pistunina,15.529006,38.147146,precise,villa,"roman,late-antique,twentieth-ce",pleiades_production,0.055
462441,Pitiniana,13.617815,37.403181,precise,station,"roman,late-antique",pleiades_transport,0.055
462442,Pizzo Caduta,13.895814,37.101481,precise,settlement,"archaic,classical,twentieth-ce",pleiades_settlement,8.15
462443,Pizzo Cannita,13.4715454,38.0691991,precise,"fortified-settlement, hill","archaic,classical,hellenistic-republican,twentieth-ce,twenty-first-ce",pleiades_settlement,18.55
462444,Pizzo Chiarastella,13.481852,37.924453,precise,settlement,"archaic,classical,hellenistic-republican",pleiades_settlement,18.55
462445,Pizzo di Casa,13.449364,37.84432,precise,settlement,"archaic,classical",pleiades_settlement,8.15
462447,Pizzo di Ciminna,13.560454,37.897539,precise,fortified-settlement,"archaic,classical,hellenistic-republican,twentieth-ce",pleiades_settlement,18.55
462448,Pizzo Nicolosi,13.332265,37.869043,precise,settlement,"archaic,classical,hellenistic-republican,roman,twentieth-ce",pleiades_settlement,25.695
462449,Pizzo Pipitone,13.613843,37.858077,precise,fortified-settlement,"archaic,classical,twentieth-ce",pleiades_settlement,8.15
462452,Plemmyrium (promontory),15.3192879161,37.0230334013,precise,"cape, lighthouse","classical,roman,twenty-first-ce",pleiades_transport,3.036
462453,Poira,14.808244,37.556267,precise,settlement,"archaic,classical",pleiades_settlement,8.15
462454,Polizzello,13.826699,37.6064334,precise,"fortified-settlement, settlement",archaic,pleiades_settlement,2.25
462455,Polizzi Generosa,14.000168,37.81238,precise,settlement,"hellenistic-republican,twentieth-ce",pleiades_settlement,4.0
462456,Portus Pachyni/*Apollineum,15.135478,36.683441,precise,settlement,"hellenistic-republican,roman,twentieth-ce",pleiades_settlement,7.145
462457,Priorato,14.144968,37.242434,precise,villa,"archaic,hellenistic-republican,roman",pleiades_production,9.395
462458,Punta Castelluzzo,15.126728,37.308261,precise,settlement,"archaic,classical,hellenistic-republican,roman,late-antique",pleiades_settlement,25.75
462459,Punta Secca,14.5071814644,36.7878770438,precise,"settlement, archaeological-site","roman,late-antique,modern,twenty-first-ce",pleiades_settlement,0.055
462461,Racalmuto,13.7330745,37.4076652,precise,"production, settlement-modern","roman,modern",pleiades_production,0.102
462463,Ras-ir Raheb Roman Farm,14.328531,35.906401,precise,estate,roman,pleiades_production,0.102
462466,Reilla,15.290988,38.186862,precise,villa,"roman,twentieth-ce",pleiades_production,0.102
462468,Rocca Argenteria,13.313466,37.8637582,precise,"quarry, mountain","roman,modern",pleiades_production,0.102
462469,Rocca Nadore,13.1226364,37.5647701,precise,"settlement, fort","classical,hellenistic-republican",pleiades_settlement,10.4
462470,Rocca Stefano,13.6892457717,37.3138844754,precise,"cemetery, villa","roman,late-antique",pleiades_production,0.055
462471,Rometta,15.413438,38.170558,precise,villa,"classical,hellenistic-republican,late-antique,twentieth-ce",pleiades_production,10.4
462472,Runzi di Pietraperzia,14.137985,37.42113,precise,settlement,"hellenistic-republican,roman",pleiades_settlement,7.145
462474,S. Agata di Campobello di Mazara,12.6875061373,37.665968631,precise,settlement,"roman,roman-early-empire-late-antique,late-antique,twentieth-ce",pleiades_settlement,0.055
462476,S. Croce Camarina,14.525137,36.828437,precise,settlement,late-antique,pleiades_settlement,0.0
462477,S. Luca di Castronuovo,13.604398,37.679997,precise,villa,"hellenistic-republican,roman",pleiades_production,7.145
462478,S. Marco d’Alunzio,14.700325,38.071905,precise,quarry,roman,pleiades_production,0.102
462479,S. Nicolo di Carini,13.180165,38.153624,precise,villa,late-antique,pleiades_production,0.0
462480,San Pawl Milqi Roman Villa,14.4116,35.933331,precise,"villa, estate","hellenistic-republican,roman,late-antique",pleiades_production,7.2
462481,S. Teresa di Longarini,15.238338,37.006654,precise,villa,roman,pleiades_production,0.102
462482,S. Venera al Pozzo,15.154041,37.582516,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
462483,Sabucina,14.1203403815,37.5025854791,precise,"urban, settlement","archaic,classical,hellenistic-republican",pleiades_settlement,18.55
462484,Saraceno di Favara,13.65470395,37.3289243459,precise,villa,"roman,late-antique,twentieth-ce,twenty-first-ce",pleiades_production,0.055
462485,Scicli,14.702367,36.791428,precise,settlement,roman,pleiades_settlement,0.102
462486,Scornavacche,14.5798213877,37.0507125088,precise,"settlement, archaeological-site","classical,hellenistic-republican",pleiades_settlement,10.4
462487,Segesta/Egesta,12.8361805,37.940316,precise,"settlement, archaeological-site","archaic,classical,hellenistic-republican,hellenistic-roman-early-empire,roman,late-antique",pleiades_settlement,25.75
462489,Selinus,12.8248930865,37.5882816559,precise,"settlement, archaeological-site","archaic,classical,hellenistic-republican,modern",pleiades_settlement,18.55
462490,Settefrati,13.966881,38.02886,precise,villa,roman,pleiades_production,0.102
462495,Sirignano,13.25,38.25,rough,villa,roman,pleiades_production,0.102
462496,Sirignano,12.958049,37.891099,precise,villa,"roman,late-antique",pleiades_production,0.055
462497,Solous,13.527452,38.082498,precise,settlement,"archaic,classical",pleiades_settlement,8.15
462498,Soluntum,13.5316956318,38.0931395441,precise,settlement,"archaic,classical,hellenistic-republican,hellenistic-roman-early-empire,roman,late-antique,modern",pleiades_settlement,25.75
462501,Suor Marchesa,14.036442,37.203716,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
462506,Tauromenium,15.292123,37.852391,precise,"settlement, theatre","classical,hellenistic-republican,hellenistic-roman-early-empire,roman,late-antique,modern",pleiades_settlement,17.6
462509,Terravecchia di Cuti,14.023517,37.646624,precise,settlement,"archaic,classical,twentieth-ce",pleiades_settlement,8.15
462510,Terravecchia di Grammichele,14.6228555377,37.2347915666,precise,"settlement, archaeological-site","archaic,classical,hellenistic-republican,twentieth-ce",pleiades_settlement,18.55
462511,Thapsos,15.2337760886,37.1530740249,precise,settlement,"archaic,classical,modern",pleiades_settlement,8.15
462513,Thermae Himeraeae,13.6962535,37.9851965,precise,settlement,"classical,hellenistic-republican,hellenistic-roman-early-empire,roman,late-antique,modern",pleiades_settlement,17.6
462516,Thorax,15.182249,38.131542,precise,settlement,hellenistic-republican,pleiades_settlement,4.0
462518,Timpone Rasta,12.580732,37.702669,precise,villa,"hellenistic-republican,roman,twentieth-ce",pleiades_production,7.145
462520,Traiectus,15.61165225,38.2642982,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
462521,Trapani,12.51783,38.017131,precise,quarry,"roman,twentieth-ce",pleiades_production,0.102
462522,Trecastagni,15.078921,37.619703,precise,villa,roman,pleiades_production,0.102
462523,Treppiedi di Modica,14.760772,36.858998,precise,settlement,late-antique,pleiades_settlement,0.0
462525,Triokala?,13.217575,37.578612,precise,settlement,"archaic,classical,hellenistic-republican,roman,late-antique,twenty-first-ce",pleiades_settlement,25.75
462526,Trogilos,15.25,37.25,rough,port,"classical,roman",pleiades_transport,3.036
462527,Tyndaris,15.0445609,38.14272495,precise,"settlement, settlement-modern","classical,hellenistic-republican,hellenistic-roman-early-empire,roman,roman-early-empire-late-antique,late-antique,modern",pleiades_settlement,17.6
462530,Ulixis Portus,15.1132178,37.529051,precise,"port, settlement-modern","archaic,roman,twentieth-ce,twenty-first-ce",pleiades_transport,2.353
462532,Ventrelli,14.665722,37.424203,precise,villa,roman,pleiades_production,0.102
462534,Villasmundo,15.092802,37.250388,precise,settlement,archaic,pleiades_settlement,2.25
462538,Zancle/Messana,15.556634,38.192251,precise,settlement,"archaic,classical,hellenistic-republican,roman,late-antique,modern",pleiades_settlement,25.75
462539,Żejtun (Zejtun) Roman Villa,14.535766877,35.8516816025,precise,"villa, estate",roman,pleiades_production,0.102
463572,Unnamed bridge at Selinus,12.80502,37.607074,precise,bridge,hellenistic-republican,pleiades_transport,4.0
463573,Roman bridge at Buonfornello,13.75,37.75,rough,bridge,roman,pleiades_transport,0.102
463574,Untitled,13.570975,37.282319,precise,bridge,roman,pleiades_transport,0.102
463575,Untitled,14.180131,38.018848,precise,bridge,roman,pleiades_transport,0.102
463576,Untitled,14.695556,38.106314,precise,bridge,roman,pleiades_transport,0.102
463577,Untitled,14.75,37.75,rough,bridge,roman,pleiades_transport,0.102
463578,"Roman bridge, Pietralunga di Paternò",14.8645357173,37.5751594413,precise,bridge,roman,pleiades_transport,0.102
463579,Untitled,15.241401,37.817276,precise,bridge,roman,pleiades_transport,0.102
464327,Motya causeway,12.4705536014,37.8782193078,precise,causeway,archaic,pleiades_transport,2.25
465884,Echetla,14.6240607,37.2327642,precise,settlement,"hellenistic-republican,hellenistic-roman-early-empire,roman",pleiades_settlement,7.145
465970,Palike,14.697361,37.329954,precise,"sanctuary, settlement, architecturalcomplex","archaic,classical,hellenistic-republican,late-antique,early-byzantine,modern",pleiades_settlement,18.55
471877,Ad Herculem,8.662883,40.781624,precise,station,roman,pleiades_transport,0.102
471879,Ad Octavum,8.4993256,40.762541,precise,"station, settlement-modern","roman,late-antique,modern,twenty-first-ce",pleiades_transport,0.055
471882,Aquae Calidae Neapolitanorum,8.78626398574,39.6140191948,precise,"settlement, bath","classical,hellenistic-republican,roman,late-antique,modern,twentieth-ce",pleiades_settlement,17.6
471883,Arbus,8.598949,39.527055,precise,mine,"hellenistic-republican,roman",pleiades_production,7.145
471884,Ardara,8.810204,40.622894,precise,villa,roman,pleiades_production,0.102
471886,Assemini,9.002479,39.292462,precise,villa,"roman,late-antique,twentieth-ce,twenty-first-ce",pleiades_production,0.055
471887,Augustae,9.088906,40.071704,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
471893,Biora,9.145167,39.702809,precise,station,"roman,late-antique",pleiades_transport,0.055
471894,Bitia,8.8903613,38.8981891,precise,station,"archaic,classical,hellenistic-republican,roman,late-antique",pleiades_transport,25.75
471895,Bosa,8.498154,40.299242,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
471898,Caput Tyrsi,9.259229,40.579278,precise,station,roman,pleiades_transport,0.102
471899,Caralis,9.109522,39.214886,precise,settlement,"archaic,classical,hellenistic-republican,roman,late-antique,modern",pleiades_settlement,25.75
471901,Carbia,8.322198,40.557995,precise,station,roman,pleiades_transport,0.102
471902,Castelsardo,8.713337,40.912809,precise,settlement,"roman,late-antique,twentieth-ce,twenty-first-ce",pleiades_settlement,0.055
471904,Cheremule,8.725225,40.504996,precise,villa,"roman,late-antique",pleiades_production,0.055
471906,Coclearia,9.673348,40.770672,precise,settlement,roman,pleiades_settlement,0.102
471907,Cornus,8.5081312117,40.0933604423,precise,"settlement, archaeological-site","hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
471911,Custodia Rubriensis,9.683113,39.830392,precise,station,"roman,late-antique",pleiades_transport,0.055
471913,Decimoputzu,8.916265,39.336422,precise,station,"roman,late-antique",pleiades_transport,0.055
471916,Elefantaria,9.388604,41.078941,precise,station,roman,pleiades_transport,0.102
471919,Erucium,8.883981,40.8346,precise,station,roman,pleiades_transport,0.102
471923,Ferraria,9.367166,39.30132,precise,settlement,roman,pleiades_settlement,0.102
471928,Fluminimaggiore,8.496933,39.437896,precise,mine-2,late-antique,pleiades_production,0.0
471929,Fundus Cotronianus,8.689137,40.671239,precise,villa,roman,pleiades_production,0.102
471930,Fundus Moddol(...),8.943866,39.381546,precise,villa,roman,pleiades_production,0.102
471937,Gouroulis Nea?,8.567526,40.189071,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
471938,Gouroulis Palaia?,8.630918,40.397592,precise,settlement,"hellenistic-republican,roman",pleiades_settlement,7.145
471939,Grugua,8.457435,39.383355,precise,mine-2,late-antique,pleiades_production,0.0
471941,Hafa?,8.83308,40.548365,precise,station,roman,pleiades_transport,0.102
471942,Herakleous? Limen,8.81414,38.885163,precise,"port, bay","archaic,classical,hellenistic-republican,roman,twentieth-ce,twenty-first-ce",pleiades_transport,25.695
471947,Hydata Hypsitana/Forum Traiani,8.810955,39.995636,precise,settlement,"roman,late-antique,modern",pleiades_settlement,0.055
471950,Iglesias,8.534334,39.312681,precise,mine-2,"hellenistic-republican,roman",pleiades_production,7.145
471954,Is Bangius,8.674557,39.789252,precise,"villa, bath","roman,late-antique,twentieth-ce",pleiades_production,0.055
830595307,Gallese,12.4028042,42.3732869,precise,"settlement, settlement-modern",modern,pleiades_settlement,0.0
830595308,"Grotta Porciosa, Borghetto",12.45531,42.3427048,precise,"settlement, settlement-modern",twenty-first-ce,pleiades_settlement,0.0
305624956,Trevinano,11.8709531,42.8221916,precise,"settlement, settlement-modern",modern,pleiades_settlement,0.0
285873044,Unnamed bridge near Concordia Sagittaria,12.8380113637,45.7585218427,precise,bridge,roman,pleiades_transport,0.102
65595829,Aiano-Torraccia di Chiusi Roman villa,11.0725502634,43.433680004,precise,villa,"roman-early-empire-late-antique,twenty-first-ce",pleiades_production,0.052
588233703,Balsignano,16.7968555489,41.0641493431,precise,"church-2, settlement, fort",mediaeval-byzantine,pleiades_settlement,0.0
537241210,Sito archeologico Le Tombe di Amplero,13.6050619107,41.9207388458,precise,"settlement, cemetery","classical,hellenistic-republican",pleiades_settlement,10.4
479701642,Villa Carmiano,14.5080203276,40.7068517899,precise,villa,"hellenistic-republican,first-ce",pleiades_production,4.0
927235843,Trajanic harbor,12.2594755208,41.7784985629,precise,port,"roman,late-antique",pleiades_transport,0.055
423894082,Dragonera,13.7703304,44.9686329,precise,villa,roman-early-empire-late-antique,pleiades_production,0.052
636310450,Hannibal's Bridge (Rapallo),9.2271279543,44.346910831,precise,bridge,twenty-first-ce,pleiades_transport,0.0
431472221,Ponte delle Voze,8.3675933,44.2057411,precise,bridge,"roman,twenty-first-ce",pleiades_transport,0.102
505987879,Le Muracche Roman villa,13.9332763896,42.8036620874,precise,villa,"roman,twenty-first-ce",pleiades_production,0.102
724797678,Ponte di San Francesco,13.08916975,41.9242729,precise,bridge,"fourteenth-ce,fifteenth-ce,sixteenth-ce,modern,twenty-first-ce",pleiades_transport,0.0
743823049,Area archeologica di Satricum,12.749938723,41.5148720633,precise,"archaeological-site, villa",roman,pleiades_production,0.102
387363581,Cortaillod-Est,6.850908,46.938539,precise,"settlement, archaeological-site",tenth-bce,pleiades_settlement,0.0
617582458,Sorna Roman Villa and Church,13.5892,45.2022018,precise,"church-2, peninsula, cemetery, villa, port",roman,pleiades_production;pleiades_transport,0.102
199996184,Lio Piccolo Roman Villa,12.4896583,45.4902415,precise,"villa, settlement-modern",twenty-first-ce,pleiades_production,0.0
865293111,"Ponte della Concordia, Fossombrone",12.8032894208,43.6883149286,precise,bridge,"twentieth-ce,twenty-first-ce",pleiades_transport,0.0
726542221,Ponte Sisto,12.4707460763,41.892340237,precise,bridge,"fifteenth-ce,sixteenth-ce,seventeenth-ce,modern",pleiades_transport,0.0
686909163,Grottini Roman villa,11.93637525,42.02960875,precise,villa,roman,pleiades_production,0.102
145326401,Posto villa,14.0508780605,41.1847675549,precise,villa,roman,pleiades_production,0.102
234790083,Ponte del Diavolo,12.0279870534,42.2705046918,precise,bridge,"hellenistic-republican,roman",pleiades_transport,7.145
965004100,Ponte di Pioraco,12.98474885,43.17919815,precise,bridge,roman,pleiades_transport,0.102
112047227,Ponte Funicchio,12.1198557,42.4629243,precise,bridge,hellenistic-roman-early-empire,pleiades_transport,4.5
65232414,Villa Romana di Caselette,7.48090925959,45.1162391468,precise,villa,roman,pleiades_production,0.102
65232415,Roman Villa of San Giovanni Del Palco,14.6292648092,40.887026312,precise,villa,roman,pleiades_production,0.102
372588261,Nuraghe Albucciu,9.409444,41.067778,precise,"nuraghe, settlement",2nd-millenium-bce,pleiades_settlement,0.0
891687982,Gremanu,9.33874014431,40.1079901636,precise,settlement,2nd-millenium-bce,pleiades_settlement,0.0
986457209,Santa Liberata,11.1520473,42.436299,precise,villa,roman,pleiades_production,0.102
967101988,Ponte Altinate,11.8784996,45.4089491,precise,bridge,"roman,twenty-first-ce",pleiades_transport,0.102
442766,S. Brancato,16.25753005,40.25898315,precise,"settlement, settlement-modern","classical,fourth-bce,hellenistic-republican,third-bce,twentieth-ce,twenty-first-ce",pleiades_settlement,11.0
442767,S. Caterina,17.984708,40.140675,precise,settlement,archaic,pleiades_settlement,2.25
442769,S. Felice,16.286319,40.826262,precise,settlement,"archaic,classical,hellenistic-republican",pleiades_settlement,18.55
442770,S. Foca,18.40579,40.301245,precise,settlement,"archaic,classical,hellenistic-republican,roman",pleiades_settlement,25.695
442772,S. Giorgio,17.883568,40.581539,precise,settlement,late-antique,pleiades_settlement,0.0
442773,S. Giovanni,15.6741329334,40.7362808247,precise,villa,"roman,late-antique",pleiades_production,0.055
442774,S. Giusto,15.402677,41.429933,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
442775,S. Marco di Castelabbate,14.938441,40.267634,precise,settlement,"roman,twentieth-ce",pleiades_settlement,0.102
442776,S. Maria a Vico,14.910141,40.699545,precise,settlement,"archaic,classical,twentieth-ce",pleiades_settlement,8.15
442777,S. Martino in Pensilis,15.012392,41.87059,precise,villa,"roman,late-antique,twentieth-ce",pleiades_production,0.055
442778,S. Mauro Forte,16.252542,40.486546,precise,settlement,"archaic,classical,hellenistic-republican,roman",pleiades_settlement,25.695
442779,S. Mola,16.883382,40.76369,precise,settlement,"archaic,classical,hellenistic-republican",pleiades_settlement,18.55
442780,S. Pancrazio,17.8254777152,40.4291925226,precise,"settlement, settlement-modern","archaic,classical,hellenistic-republican,twentieth-ce,twenty-first-ce",pleiades_settlement,18.55
442782,S. Pietro,17.486182,40.663091,precise,settlement,"archaic,twentieth-ce",pleiades_settlement,2.25
442783,S. Severo,15.377074,41.690798,precise,settlement,archaic,pleiades_settlement,2.25
442785,S. Vito,16.048199,41.38166,precise,villa,"hellenistic-republican,roman",pleiades_production,7.145
442786,Sannicandro di Bari,16.798624,41.0001,precise,settlement,"classical,hellenistic-republican,twentieth-ce",pleiades_settlement,10.4
442787,Santeramo,16.756161,40.794041,precise,settlement,classical,pleiades_settlement,2.933
442788,Satrianum,15.629515,40.559001,precise,settlement,"archaic,classical,hellenistic-republican,twentieth-ce",pleiades_settlement,18.55
442789,Satyrion/Saturum,17.3063010983,40.3718555375,precise,"settlement, archaeological-site","archaic,classical,hellenistic-republican,roman",pleiades_settlement,25.695
442790,Muro Tenente (Scamnum?),17.7422738392,40.5423279097,precise,"station, settlement","2nd-millenium-bce,archaic,classical,hellenistic-republican,roman",pleiades_settlement;pleiades_transport,25.695
442794,Sicalenum?/Kalena,14.847653,41.738144,precise,settlement,roman,pleiades_settlement,0.102
442796,Silvium,16.4123476782,40.819597015,precise,"settlement, archaeological-site","archaic,classical,hellenistic-republican,roman,late-antique,twentieth-ce",pleiades_settlement,25.75
442797,Sipous/Sipontum,15.8906336309,41.609389939,precise,"settlement, archaeological-site","hellenistic-republican,roman,late-antique,modern",pleiades_settlement,7.2
442801,Soletum,18.207212,40.189577,precise,settlement,"archaic,classical,hellenistic-republican,twentieth-ce,twenty-first-ce",pleiades_settlement,18.55
442802,Statio Caesariana,15.608369,40.274635,precise,station,"roman,late-antique",pleiades_transport,0.055
442803,Stournoi/Austranum?,17.577471,40.7271,precise,settlement,"archaic,classical,hellenistic-republican,roman",pleiades_settlement,25.695
442804,Sub Romula,15.3320955,40.9982135,precise,station,"hellenistic-republican,roman,late-antique",pleiades_transport,7.2
442814,Tatinie,15.5863,41.657661,precise,station,late-antique,pleiades_transport,0.0
442815,Teanum Apulum,15.261276,41.739367,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
442816,Tegianum,15.54158,40.380529,precise,settlement,"hellenistic-republican,roman,twenty-first-ce",pleiades_settlement,7.145
442817,Termitito,16.6858122922,40.3009952409,precise,"settlement, villa, archaeological-site","archaic,hellenistic-republican,roman,late-antique,twentieth-ce",pleiades_settlement;pleiades_production,9.45
442820,Timmari,16.4919823,40.6551473,precise,settlement,"archaic,classical,hellenistic-republican,hellenistic-roman-early-empire,roman,twentieth-ce",pleiades_settlement,25.695
442822,Toritto,16.680612,40.999245,precise,settlement,"archaic,classical,hellenistic-republican,twentieth-ce",pleiades_settlement,18.55
442823,Torre Castiglione,17.123892,40.917303,precise,settlement,"archaic,classical,twentieth-ce",pleiades_settlement,8.15
442824,Torre Guaceto,17.799019,40.715068,precise,settlement,"archaic,twentieth-ce",pleiades_settlement,2.25
442825,Torre Mare,16.997615,41.087312,precise,settlement,"archaic,classical,twentieth-ce",pleiades_settlement,8.15
442826,Torre Ovo,17.50737,40.304855,precise,settlement,"hellenistic-republican,roman,twentieth-ce",pleiades_settlement,7.145
442828,Torretta,15.8183151,40.7860856,precise,"settlement, archaeological-site","1st-millennium-bce,archaic,classical,hellenistic-republican,twentieth-ce,twenty-first-ce",pleiades_settlement,12.321
442832,Trivici Villa?,15.234388,41.049548,precise,settlement,"hellenistic-republican,roman,twentieth-ce",pleiades_settlement,7.145
442833,Turenum,16.417622,41.275544,precise,settlement,"roman,late-antique,twentieth-ce,twenty-first-ce",pleiades_settlement,0.055
442834,Turris Caesaris,17.21907555,40.99061735,precise,station,"hellenistic-republican,roman,late-antique",pleiades_transport,7.2
442835,Turres Iulianae,17.087923,41.061888,precise,station,late-antique,pleiades_transport,0.0
442836,Turum?/Thuriae?,17.019414,40.917445,precise,settlement,"hellenistic-republican,roman,twentieth-ce",pleiades_settlement,7.145
442839,Uria,17.642349,40.497834,precise,settlement,"archaic,classical,hellenistic-republican,roman",pleiades_settlement,25.695
442841,Uzentum/Ouxenton,18.157428,39.926319,precise,settlement,"archaic,classical,hellenistic-republican,roman,late-antique,twenty-first-ce",pleiades_settlement,25.75
442843,Vaglio,15.8978174003,40.6761148371,precise,settlement,"archaic,classical,hellenistic-republican",pleiades_settlement,18.55
442844,Valenzano,16.883007,41.040528,precise,settlement,"archaic,classical,hellenistic-republican,twentieth-ce",pleiades_settlement,18.55
442845,Valetium/Balesium,18.0318716352,40.5073232287,precise,"settlement, archaeological-site","archaic,classical,hellenistic-republican,roman,late-antique,twentieth-ce,twenty-first-ce",pleiades_settlement,25.75
442847,Venusia,15.8272682392,40.9688992239,precise,"settlement, archaeological-site","hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
442849,Vescellium?,14.963923,41.2462,precise,settlement,"classical,hellenistic-republican,roman,twentieth-ce",pleiades_settlement,17.545
442851,Vibinum/Vibarna,15.341247,41.2511915,precise,settlement,"hellenistic-republican,roman",pleiades_settlement,7.145
442852,‘Vico Mendicoleo’,15.744834,40.122485,precise,station,late-antique,pleiades_transport,0.0
442853,Vieste,16.1791791,41.8827595,precise,"settlement, settlement-modern","classical,hellenistic-republican,roman,twentieth-ce,twenty-first-ce",pleiades_settlement,17.545
442854,Vittimose,15.379039,40.633923,precise,villa,"hellenistic-republican,roman,late-antique,twentieth-ce",pleiades_production,7.2
442855,Volcei,15.3743386407,40.6328310954,precise,"settlement, archaeological-site","hellenistic-republican,roman,late-antique,twentieth-ce",pleiades_settlement,7.2
442856,Volturino,15.125151,41.47828,precise,settlement,"roman,twentieth-ce",pleiades_settlement,0.102
443943,Unnamed bridge,14.939979,41.07225,precise,bridge,"roman,late-antique",pleiades_transport,0.055
443944,Untitled,15.223583,41.783219,precise,bridge,"roman,late-antique",pleiades_transport,0.055
443946,Ponte di Santo Spirito,15.04287295,41.22534335,precise,bridge,"roman,late-antique",pleiades_transport,0.055
443947,"Ponte San Cono, Buccino",15.3906017,40.6077911,precise,bridge,"roman,late-antique",pleiades_transport,0.055
443948,Untitled,15.25,40.75,rough,bridge,"roman,late-antique",pleiades_transport,0.055
443949,Roman bridge,15.483029,40.643864,precise,bridge,"roman,late-antique",pleiades_transport,0.055
443950,Untitled,15.542419,41.533091,precise,bridge,"roman,late-antique",pleiades_transport,0.055
443951,Untitled,15.75,41.25,rough,bridge,"roman,late-antique",pleiades_transport,0.055
443952,Untitled,15.75,41.25,rough,bridge,"hellenistic-republican,roman",pleiades_transport,7.145
443953,Untitled,15.75,41.25,rough,bridge,"roman,late-antique",pleiades_transport,0.055
443954,Ponte S. Venere,15.54551505,41.074168,precise,"bridge, station","roman,late-antique,mediaeval-byzantine,sixteenth-ce,seventeenth-ce,modern",pleiades_transport,0.055
443955,Untitled,15.75,40.25,rough,bridge,"roman,late-antique",pleiades_transport,0.055
443956,Untitled,15.75,40.25,rough,bridge,"roman,late-antique",pleiades_transport,0.055
443958,Unnamed Roman bridge near Canusium,16.020115032,41.2294942904,precise,bridge,"roman,late-antique",pleiades_transport,0.055
443959,Untitled,16.042075,40.271335,precise,bridge,"roman,late-antique",pleiades_transport,0.055
444697,Untitled,14.75,41.75,rough,centuriation,hellenistic-republican,pleiades_production,4.0
444698,Untitled,14.75,41.25,rough,centuriation,hellenistic-republican,pleiades_production,4.0
444700,Untitled,15.25,41.75,rough,centuriation,hellenistic-republican,pleiades_production,4.0
444702,Untitled,15.25,41.25,rough,centuriation,hellenistic-republican,pleiades_production,4.0
444703,Untitled,15.25,40.75,rough,centuriation,hellenistic-republican,pleiades_production,4.0
444704,Untitled,15.25,40.25,rough,centuriation,hellenistic-republican,pleiades_production,4.0
444705,Untitled,15.75,41.25,rough,centuriation,"hellenistic-republican,roman",pleiades_production,7.145
444706,Untitled,15.75,41.25,rough,centuriation,"hellenistic-republican,roman",pleiades_production,7.145
444707,Untitled,15.75,41.25,rough,centuriation,hellenistic-republican,pleiades_production,4.0
444708,Untitled,15.75,40.25,rough,centuriation,hellenistic-republican,pleiades_production,4.0
444709,Untitled,15.75,40.25,rough,centuriation,hellenistic-republican,pleiades_production,4.0
444710,Untitled,15.75,40.25,rough,centuriation,roman,pleiades_production,0.102
444711,Untitled,16.25,41.25,rough,centuriation,"hellenistic-republican,roman",pleiades_production,7.145
444712,Untitled,16.25,41.25,rough,centuriation,"hellenistic-republican,roman",pleiades_production,7.145
444713,Untitled,16.75,40.25,rough,centuriation,"archaic,classical",pleiades_production,8.15
444714,Untitled,16.75,40.25,rough,centuriation,"archaic,classical",pleiades_production,8.15
444715,Untitled,16.75,40.25,rough,centuriation,"archaic,classical",pleiades_production,8.15
444716,Untitled,18.25,40.25,rough,centuriation,"hellenistic-republican,roman",pleiades_production,7.145
446209,Acidios,15.734868,40.423012,precise,"unlocated, station, settlement-modern","roman,late-antique,twenty-first-ce",pleiades_transport,0.055
446251,In Honoratianum,15.374753,41.012121,precise,"unlocated, station, settlement-modern","roman,late-antique,twenty-first-ce",pleiades_transport,0.055
452247,Acconia,16.264532,38.836745,precise,settlement,late-antique,pleiades_settlement,0.0
452249,Acquappesa,15.953525,39.495079,precise,settlement,"classical,hellenistic-republican",pleiades_settlement,10.4
452250,Ad Columnam,15.651754,38.191434,precise,station,"roman,late-antique",pleiades_transport,0.055
452251,Ad Fluvium Angitulam,16.200639,38.763869,precise,station,"roman,late-antique",pleiades_transport,0.055
452252,Ad Fluvium Sabutum,16.271456,39.090504,precise,station,"roman,late-antique",pleiades_transport,0.055
452253,Ad Mallias,15.829655,38.310645,precise,station,"roman,late-antique",pleiades_transport,0.055
452254,Ad Turres,16.269759,38.928249,precise,station,"roman,late-antique",pleiades_transport,0.055
452255,Ad Vicesimum,16.606119,39.9391495,precise,station,"roman,late-antique",pleiades_transport,0.055
452257,Aiello,16.166842,39.117213,precise,settlement,"archaic,classical,hellenistic-republican,twentieth-ce",pleiades_settlement,18.55
452259,Altanum?,16.17485,38.150001,precise,settlement,"classical,hellenistic-republican,roman,late-antique,twentieth-ce",pleiades_settlement,17.6
452260,Amendolara,16.582314,39.952995,precise,settlement,archaic,pleiades_settlement,2.25
