source_type,source_id,name,bin_start_year,bin_end_year,weight
archaeological_occupation,AIDA_11812,Faragola,-200,-175,0.021062612533569336
archaeological_occupation,AIDA_11812,Faragola,-175,-150,0.07454150915145874
archaeological_occupation,AIDA_11812,Faragola,-150,-125,0.123421311378479
archaeological_occupation,AIDA_11812,Faragola,-125,-100,0.123299241065979
archaeological_occupation,AIDA_11812,Faragola,-100,-75,0.17614245414733887
archaeological_occupation,AIDA_11812,Faragola,-75,-50,0.1610073447227478
archaeological_occupation,AIDA_11812,Faragola,-50,-25,0.11704826354980469
archaeological_occupation,AIDA_11812,Faragola,-25,0,0.0969388484954834
archaeological_occupation,AIDA_11923,"Lago di Mezzano, Site 1-B",-700,-675,0.0004048347473144531
archaeological_occupation,AIDA_11923,"Lago di Mezzano, Site 1-B",-675,-650,0.0005480051040649414
archaeological_occupation,AIDA_11923,"Lago di Mezzano, Site 1-B",-650,-625,0.00035315752029418945
archaeological_occupation,AIDA_11923,"Lago di Mezzano, Site 1-B",-625,-600,0.0007366538047790527
archaeological_occupation,AIDA_11923,"Lago di Mezzano, Site 1-B",-600,-575,0.000704646110534668
archaeological_occupation,AIDA_11923,"Lago di Mezzano, Site 1-B",-575,-550,0.0002823472023010254
archaeological_occupation,AIDA_11923,"Lago di Mezzano, Site 1-B",-550,-525,4.1544437408447266e-05
archaeological_occupation,AIDA_11923,"Lago di Mezzano, Site 1-B",-525,-500,3.814697265625e-06
archaeological_occupation,AIDA_11923,"Lago di Mezzano, Site 1-B",-500,-475,2.2649765014648438e-06
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-700,-675,0.0007387995719909668
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-675,-650,0.0007112622261047363
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-650,-625,0.0007616877555847168
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-625,-600,0.000861048698425293
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-600,-575,0.0008428692817687988
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-575,-550,0.0007477998733520508
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-550,-525,0.0005148053169250488
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-525,-500,0.0004215836524963379
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-500,-475,0.0004042983055114746
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-475,-450,0.00035643577575683594
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-450,-425,0.0003516077995300293
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-425,-400,0.00029754638671875
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-400,-375,8.952617645263672e-05
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-375,-350,4.178285598754883e-05
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-350,-325,1.627206802368164e-05
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-325,-300,2.0503997802734375e-05
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-300,-275,2.8014183044433594e-05
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-275,-250,3.784894943237305e-05
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-250,-225,3.5762786865234375e-05
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-225,-200,2.568960189819336e-05
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-200,-175,1.239776611328125e-05
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-175,-150,8.285045623779297e-06
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-150,-125,7.68899917602539e-06
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-125,-100,7.569789886474609e-06
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-100,-75,2.4318695068359375e-05
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-75,-50,1.4007091522216797e-05
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-50,-25,0.0012564659118652344
archaeological_occupation,AIDA_12068,"Palu di Livenza, Pordenone, Friuli Venezia Giulia",-25,0,0.0017558932304382324
archaeological_occupation,AIDA_12122,Valle del Temperino,-700,-675,1.6093254089355469e-06
archaeological_occupation,AIDA_12122,Valle del Temperino,-675,-650,9.119510650634766e-06
archaeological_occupation,AIDA_12122,Valle del Temperino,-550,-525,4.392862319946289e-05
archaeological_occupation,AIDA_12122,Valle del Temperino,-525,-500,0.00010758638381958008
archaeological_occupation,AIDA_12122,Valle del Temperino,-500,-475,0.0001271963119506836
archaeological_occupation,AIDA_12122,Valle del Temperino,-475,-450,0.00031441450119018555
archaeological_occupation,AIDA_12122,Valle del Temperino,-450,-425,0.00036144256591796875
archaeological_occupation,AIDA_12122,Valle del Temperino,-425,-400,0.002359330654144287
archaeological_occupation,AIDA_12122,Valle del Temperino,-400,-375,0.10909080505371094
archaeological_occupation,AIDA_12122,Valle del Temperino,-375,-350,0.20184844732284546
archaeological_occupation,AIDA_12122,Valle del Temperino,-350,-325,0.17682117223739624
archaeological_occupation,AIDA_12122,Valle del Temperino,-325,-300,0.1954813003540039
archaeological_occupation,AIDA_12122,Valle del Temperino,-300,-275,0.20973026752471924
archaeological_occupation,AIDA_12122,Valle del Temperino,-275,-250,0.20764893293380737
archaeological_occupation,AIDA_12122,Valle del Temperino,-250,-225,0.20859664678573608
archaeological_occupation,AIDA_12122,Valle del Temperino,-225,-200,0.2074960470199585
archaeological_occupation,AIDA_12122,Valle del Temperino,-200,-175,0.15339022874832153
archaeological_occupation,AIDA_12122,Valle del Temperino,-175,-150,0.09135186672210693
archaeological_occupation,AIDA_12122,Valle del Temperino,-150,-125,0.05299246311187744
archaeological_occupation,AIDA_12122,Valle del Temperino,-125,-100,0.05298483371734619
archaeological_occupation,AIDA_12122,Valle del Temperino,-100,-75,0.021171629428863525
archaeological_occupation,AIDA_12122,Valle del Temperino,-75,-50,0.030699551105499268
archaeological_occupation,AIDA_12122,Valle del Temperino,-50,-25,0.002517402172088623
archaeological_occupation,AIDA_12122,Valle del Temperino,-25,0,0.0009350776672363281
archaeological_occupation,AIDA_12130,"Privernum - Domus della Soglia Nilotica, Latina",-175,-150,1.4662742614746094e-05
archaeological_occupation,AIDA_12130,"Privernum - Domus della Soglia Nilotica, Latina",-150,-125,5.2988529205322266e-05
archaeological_occupation,AIDA_12130,"Privernum - Domus della Soglia Nilotica, Latina",-125,-100,5.1140785217285156e-05
archaeological_occupation,AIDA_12130,"Privernum - Domus della Soglia Nilotica, Latina",-100,-75,0.00035572052001953125
archaeological_occupation,AIDA_12130,"Privernum - Domus della Soglia Nilotica, Latina",-75,-50,0.00018906593322753906
archaeological_occupation,AIDA_12130,"Privernum - Domus della Soglia Nilotica, Latina",-50,-25,0.008702993392944336
archaeological_occupation,AIDA_12130,"Privernum - Domus della Soglia Nilotica, Latina",-25,0,0.011520683765411377
archaeological_occupation,AIDA_12143,Saint-Martin-de-Corléans,-700,-675,0.09279060363769531
archaeological_occupation,AIDA_12143,Saint-Martin-de-Corléans,-675,-650,0.08204090595245361
archaeological_occupation,AIDA_12143,Saint-Martin-de-Corléans,-650,-625,0.1016695499420166
archaeological_occupation,AIDA_12143,Saint-Martin-de-Corléans,-625,-600,0.12385433912277222
archaeological_occupation,AIDA_12143,Saint-Martin-de-Corléans,-600,-575,0.11898326873779297
archaeological_occupation,AIDA_12143,Saint-Martin-de-Corléans,-575,-550,0.09904873371124268
archaeological_occupation,AIDA_12143,Saint-Martin-de-Corléans,-550,-525,0.037133634090423584
archaeological_occupation,AIDA_12143,Saint-Martin-de-Corléans,-525,-500,0.015521347522735596
archaeological_occupation,AIDA_12143,Saint-Martin-de-Corléans,-500,-475,0.012385189533233643
archaeological_occupation,AIDA_12143,Saint-Martin-de-Corléans,-475,-450,0.006706714630126953
archaeological_occupation,AIDA_12143,Saint-Martin-de-Corléans,-450,-425,0.006342589855194092
archaeological_occupation,AIDA_12143,Saint-Martin-de-Corléans,-425,-400,0.0036986470222473145
archaeological_occupation,AIDA_12143,Saint-Martin-de-Corléans,-400,-375,3.6954879760742188e-06
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-700,-675,2.9206275939941406e-05
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-675,-650,3.3736228942871094e-05
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-650,-625,2.7239322662353516e-05
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-625,-600,2.2351741790771484e-05
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-600,-575,2.3245811462402344e-05
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-575,-550,2.759695053100586e-05
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-550,-525,4.9173831939697266e-05
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-525,-500,6.151199340820312e-05
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-500,-475,6.443262100219727e-05
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-475,-450,7.575750350952148e-05
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-450,-425,7.724761962890625e-05
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-425,-400,0.00010079145431518555
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-400,-375,0.0003834366798400879
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-375,-350,0.0006929636001586914
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-350,-325,0.001449882984161377
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-325,-300,0.0012188553810119629
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-300,-275,0.0009491443634033203
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-275,-250,0.0007467865943908691
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-250,-225,0.000786900520324707
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-225,-200,0.001016080379486084
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-200,-175,0.0017075538635253906
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-175,-150,0.002324998378753662
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-150,-125,0.0027971863746643066
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-125,-100,0.002794206142425537
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-100,-75,0.003537893295288086
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-75,-50,0.003249824047088623
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-50,-25,0.005503296852111816
archaeological_occupation,AIDA_12177,"Sant'Agata Bolognese, Bologna, Emilia Romagna",-25,0,0.005911290645599365
archaeological_occupation,AIDA_12936,Su Putzu 4,-700,-675,9.655952453613281e-06
archaeological_occupation,AIDA_12936,Su Putzu 4,-675,-650,1.2278556823730469e-05
archaeological_occupation,AIDA_12936,Su Putzu 4,-650,-625,8.940696716308594e-06
archaeological_occupation,AIDA_12936,Su Putzu 4,-625,-600,1.704692840576172e-05
archaeological_occupation,AIDA_12936,Su Putzu 4,-600,-575,1.621246337890625e-05
archaeological_occupation,AIDA_12936,Su Putzu 4,-575,-550,7.3909759521484375e-06
archaeological_occupation,AIDA_12936,Su Putzu 4,-550,-525,1.3113021850585938e-06
archaeological_occupation,AIDA_12950,Pranu Illixi,-700,-675,0.08822548389434814
archaeological_occupation,AIDA_12950,Pranu Illixi,-675,-650,0.07646167278289795
archaeological_occupation,AIDA_12950,Pranu Illixi,-650,-625,0.09084641933441162
archaeological_occupation,AIDA_12950,Pranu Illixi,-625,-600,0.08450675010681152
archaeological_occupation,AIDA_12950,Pranu Illixi,-600,-575,0.0857306718826294
archaeological_occupation,AIDA_12950,Pranu Illixi,-575,-550,0.09323298931121826
archaeological_occupation,AIDA_12950,Pranu Illixi,-550,-525,0.06854277849197388
archaeological_occupation,AIDA_12950,Pranu Illixi,-525,-500,0.049843668937683105
archaeological_occupation,AIDA_12950,Pranu Illixi,-500,-475,0.04501575231552124
archaeological_occupation,AIDA_12950,Pranu Illixi,-475,-450,0.031444430351257324
archaeological_occupation,AIDA_12950,Pranu Illixi,-450,-425,0.03021836280822754
archaeological_occupation,AIDA_12950,Pranu Illixi,-425,-400,0.019434630870819092
archaeological_occupation,AIDA_12950,Pranu Illixi,-400,-375,0.00010472536087036133
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-700,-675,0.000813603401184082
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-675,-650,0.0008006095886230469
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-650,-625,0.0008309483528137207
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-625,-600,0.0009791851043701172
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-600,-575,0.0009579658508300781
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-575,-550,0.0008088350296020508
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-550,-525,0.0005336999893188477
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-525,-500,0.0004292726516723633
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-500,-475,0.00041043758392333984
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-475,-450,0.00035881996154785156
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-450,-425,0.00035369396209716797
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-425,-400,0.0002964138984680176
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-400,-375,8.219480514526367e-05
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-375,-350,3.606081008911133e-05
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-350,-325,1.3053417205810547e-05
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-325,-300,1.6748905181884766e-05
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-300,-275,2.3484230041503906e-05
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-275,-250,3.24249267578125e-05
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-250,-225,3.045797348022461e-05
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-225,-200,2.1398067474365234e-05
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-200,-175,9.715557098388672e-06
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-175,-150,5.900859832763672e-06
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-150,-125,4.112720489501953e-06
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-125,-100,4.112720489501953e-06
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-100,-75,2.682209014892578e-06
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-75,-50,3.159046173095703e-06
archaeological_occupation,AIDA_12962,Nuraghe Albucciu,-50,-25,1.1324882507324219e-06
archaeological_occupation,AIDA_13019,Ortu Comidu,-700,-675,0.01354748010635376
archaeological_occupation,AIDA_13019,Ortu Comidu,-675,-650,0.01308351755142212
archaeological_occupation,AIDA_13019,Ortu Comidu,-650,-625,0.01388615369796753
archaeological_occupation,AIDA_13019,Ortu Comidu,-625,-600,0.015202581882476807
archaeological_occupation,AIDA_13019,Ortu Comidu,-600,-575,0.014958381652832031
archaeological_occupation,AIDA_13019,Ortu Comidu,-575,-550,0.013711810111999512
archaeological_occupation,AIDA_13019,Ortu Comidu,-550,-525,0.010328710079193115
archaeological_occupation,AIDA_13019,Ortu Comidu,-525,-500,0.008901417255401611
archaeological_occupation,AIDA_13019,Ortu Comidu,-500,-475,0.00862497091293335
archaeological_occupation,AIDA_13019,Ortu Comidu,-475,-450,0.007823288440704346
archaeological_occupation,AIDA_13019,Ortu Comidu,-450,-425,0.007739603519439697
archaeological_occupation,AIDA_13019,Ortu Comidu,-425,-400,0.006762862205505371
archaeological_occupation,AIDA_13019,Ortu Comidu,-400,-375,0.002556443214416504
archaeological_occupation,AIDA_13019,Ortu Comidu,-375,-350,0.001370251178741455
archaeological_occupation,AIDA_13019,Ortu Comidu,-350,-325,0.0006152987480163574
archaeological_occupation,AIDA_13019,Ortu Comidu,-325,-300,0.0007495880126953125
archaeological_occupation,AIDA_13019,Ortu Comidu,-300,-275,0.0009798407554626465
archaeological_occupation,AIDA_13019,Ortu Comidu,-275,-250,0.001262366771697998
archaeological_occupation,AIDA_13019,Ortu Comidu,-250,-225,0.001201927661895752
archaeological_occupation,AIDA_13019,Ortu Comidu,-225,-200,0.0009107589721679688
archaeological_occupation,AIDA_13019,Ortu Comidu,-200,-175,0.0004894137382507324
archaeological_occupation,AIDA_13019,Ortu Comidu,-175,-150,0.0003287792205810547
archaeological_occupation,AIDA_13019,Ortu Comidu,-150,-125,0.0002478957176208496
archaeological_occupation,AIDA_13019,Ortu Comidu,-125,-100,0.0002480149269104004
archaeological_occupation,AIDA_13019,Ortu Comidu,-100,-75,0.00017410516738891602
archaeological_occupation,AIDA_13019,Ortu Comidu,-75,-50,0.00019866228103637695
archaeological_occupation,AIDA_13019,Ortu Comidu,-50,-25,8.606910705566406e-05
archaeological_occupation,AIDA_13019,Ortu Comidu,-25,0,7.289648056030273e-05
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-700,-675,0.011968016624450684
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-675,-650,0.011788129806518555
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-650,-625,0.012080490589141846
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-625,-600,0.012475430965423584
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-600,-575,0.012402474880218506
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-575,-550,0.012032270431518555
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-550,-525,0.010889708995819092
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-525,-500,0.010367333889007568
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-500,-475,0.010259091854095459
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-475,-450,0.00991898775100708
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-450,-425,0.00988095998764038
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-425,-400,0.009398221969604492
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-400,-375,0.006646573543548584
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-375,-350,0.005375087261199951
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-350,-325,0.004022538661956787
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-325,-300,0.004325509071350098
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-300,-275,0.004770874977111816
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-275,-250,0.00522381067276001
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-250,-225,0.005129754543304443
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-225,-200,0.004647016525268555
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-200,-175,0.0037176012992858887
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-175,-150,0.003211498260498047
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-150,-125,0.002906203269958496
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-125,-100,0.002907097339630127
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-100,-75,0.0025517940521240234
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-75,-50,0.002678513526916504
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-50,-25,0.0019512772560119629
archaeological_occupation,AIDA_13023,"Lago di Mezzano, Site II",-25,0,0.0018457770347595215
archaeological_occupation,AIDA_13024,Nuraghe Serucci,-700,-675,1.3113021850585938e-05
archaeological_occupation,AIDA_13024,Nuraghe Serucci,-675,-650,2.086162567138672e-05
archaeological_occupation,AIDA_13024,Nuraghe Serucci,-650,-625,8.940696716308594e-06
archaeological_occupation,AIDA_13024,Nuraghe Serucci,-625,-600,2.4437904357910156e-05
archaeological_occupation,AIDA_13024,Nuraghe Serucci,-600,-575,2.47955322265625e-05
archaeological_occupation,AIDA_13024,Nuraghe Serucci,-575,-550,6.4373016357421875e-06
archaeological_occupation,AIDA_13033,Su Foxi 'e S'Abba,-700,-675,0.004287660121917725
archaeological_occupation,AIDA_13033,Su Foxi 'e S'Abba,-675,-650,0.005395472049713135
archaeological_occupation,AIDA_13033,Su Foxi 'e S'Abba,-650,-625,0.004015743732452393
archaeological_occupation,AIDA_13033,Su Foxi 'e S'Abba,-625,-600,0.0076056718826293945
archaeological_occupation,AIDA_13033,Su Foxi 'e S'Abba,-600,-575,0.007190227508544922
archaeological_occupation,AIDA_13033,Su Foxi 'e S'Abba,-575,-550,0.00334244966506958
archaeological_occupation,AIDA_13033,Su Foxi 'e S'Abba,-550,-525,0.0005728006362915039
archaeological_occupation,AIDA_13033,Su Foxi 'e S'Abba,-525,-500,7.599592208862305e-05
archaeological_occupation,AIDA_13033,Su Foxi 'e S'Abba,-500,-475,4.9114227294921875e-05
archaeological_occupation,AIDA_13033,Su Foxi 'e S'Abba,-475,-450,1.9371509552001953e-05
archaeological_occupation,AIDA_13033,Su Foxi 'e S'Abba,-450,-425,1.806020736694336e-05
archaeological_occupation,AIDA_13033,Su Foxi 'e S'Abba,-425,-400,9.715557098388672e-06
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-700,-675,0.15890955924987793
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-675,-650,0.15708720684051514
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-650,-625,0.16335606575012207
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-625,-600,0.19493699073791504
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-600,-575,0.1894153356552124
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-575,-550,0.15815883874893188
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-550,-525,0.10218930244445801
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-525,-500,0.08226346969604492
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-500,-475,0.07890123128890991
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-475,-450,0.06926977634429932
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-450,-425,0.06823998689651489
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-425,-400,0.05585378408432007
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-400,-375,0.007511734962463379
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-375,-350,0.0008476376533508301
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-350,-325,4.178285598754883e-05
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-325,-300,8.654594421386719e-05
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-300,-275,0.00023800134658813477
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-275,-250,0.0006195902824401855
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-250,-225,0.000527501106262207
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-225,-200,0.00017589330673217773
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-200,-175,1.2159347534179688e-05
archaeological_occupation,AIDA_13034,Sa Mandra 'e Sa Giua,-175,-150,2.205371856689453e-06
archaeological_occupation,AIDA_13036,Grotta- Santuario di Pirosu o Su Benatzu,-700,-675,0.001970946788787842
archaeological_occupation,AIDA_13036,Grotta- Santuario di Pirosu o Su Benatzu,-675,-650,0.002293109893798828
archaeological_occupation,AIDA_13036,Grotta- Santuario di Pirosu o Su Benatzu,-650,-625,0.0019469857215881348
archaeological_occupation,AIDA_13036,Grotta- Santuario di Pirosu o Su Benatzu,-625,-600,0.0033402442932128906
archaeological_occupation,AIDA_13036,Grotta- Santuario di Pirosu o Su Benatzu,-600,-575,0.003149747848510742
archaeological_occupation,AIDA_13036,Grotta- Santuario di Pirosu o Su Benatzu,-575,-550,0.0016897916793823242
archaeological_occupation,AIDA_13036,Grotta- Santuario di Pirosu o Su Benatzu,-550,-525,0.00035887956619262695
archaeological_occupation,AIDA_13036,Grotta- Santuario di Pirosu o Su Benatzu,-525,-500,7.778406143188477e-05
archaeological_occupation,AIDA_13036,Grotta- Santuario di Pirosu o Su Benatzu,-500,-475,5.620718002319336e-05
archaeological_occupation,AIDA_13036,Grotta- Santuario di Pirosu o Su Benatzu,-475,-450,2.664327621459961e-05
archaeological_occupation,AIDA_13036,Grotta- Santuario di Pirosu o Su Benatzu,-450,-425,2.5093555450439453e-05
archaeological_occupation,AIDA_13036,Grotta- Santuario di Pirosu o Su Benatzu,-425,-400,1.424551010131836e-05
archaeological_occupation,AIDA_13119,Praia di Mare (Grotta della Madonna),-700,-675,0.08018338680267334
archaeological_occupation,AIDA_13119,Praia di Mare (Grotta della Madonna),-675,-650,0.08251911401748657
archaeological_occupation,AIDA_13119,Praia di Mare (Grotta della Madonna),-650,-625,0.08346855640411377
archaeological_occupation,AIDA_13119,Praia di Mare (Grotta della Madonna),-625,-600,0.11612272262573242
archaeological_occupation,AIDA_13119,Praia di Mare (Grotta della Madonna),-600,-575,0.1103634238243103
archaeological_occupation,AIDA_13119,Praia di Mare (Grotta della Madonna),-575,-550,0.07764846086502075
archaeological_occupation,AIDA_13119,Praia di Mare (Grotta della Madonna),-550,-525,0.033462464809417725
archaeological_occupation,AIDA_13119,Praia di Mare (Grotta della Madonna),-525,-500,0.022132813930511475
archaeological_occupation,AIDA_13119,Praia di Mare (Grotta della Madonna),-500,-475,0.020971357822418213
archaeological_occupation,AIDA_13119,Praia di Mare (Grotta della Madonna),-475,-450,0.01896345615386963
archaeological_occupation,AIDA_13119,Praia di Mare (Grotta della Madonna),-450,-425,0.018818318843841553
