ID_Internal,Reference,Region,Groundedness,Specified.Location,Pleiades,Latitude,Longitude,Date.Start,Date.End,Date.Start.Orig,Date.End.Orig,Object.Type,Inscription.Use,Alphabet,Alphabet.Direction,Language,Notes,Script
14379,Agostiniani 1977  (1),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14388,Agostiniani 1977  (10),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14478,Agostiniani 1977  (100),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14479,Agostiniani 1977  (101),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14480,Agostiniani 1977  (102),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14481,Agostiniani 1977  (103),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14482,Agostiniani 1977  (104),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14483,Agostiniani 1977  (105),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14484,Agostiniani 1977  (106),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14485,Agostiniani 1977  (107),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14486,Agostiniani 1977  (108),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14487,Agostiniani 1977  (109),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14389,Agostiniani 1977  (11),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14488,Agostiniani 1977  (110),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14489,Agostiniani 1977  (111),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14490,Agostiniani 1977  (112),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14491,Agostiniani 1977  (113),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14492,Agostiniani 1977  (114),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14493,Agostiniani 1977  (115),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14494,Agostiniani 1977  (116),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14495,Agostiniani 1977  (117),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14496,Agostiniani 1977  (118),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14497,Agostiniani 1977  (119),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14390,Agostiniani 1977  (12),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14498,Agostiniani 1977  (120),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14499,Agostiniani 1977  (121),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14500,Agostiniani 1977  (122),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14501,Agostiniani 1977  (123),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14502,Agostiniani 1977  (124),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14503,Agostiniani 1977  (125),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14504,Agostiniani 1977  (126),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14505,Agostiniani 1977  (127),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14506,Agostiniani 1977  (128),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14507,Agostiniani 1977  (129),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14391,Agostiniani 1977  (13),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14508,Agostiniani 1977  (130),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14509,Agostiniani 1977  (131),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14510,Agostiniani 1977  (132),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14511,Agostiniani 1977  (133),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14512,Agostiniani 1977  (134),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14513,Agostiniani 1977  (135),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14514,Agostiniani 1977  (136),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14515,Agostiniani 1977  (137),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14516,Agostiniani 1977  (138),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14517,Agostiniani 1977  (139),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14392,Agostiniani 1977  (14),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14518,Agostiniani 1977  (140),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14519,Agostiniani 1977  (141),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14520,Agostiniani 1977  (142),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14521,Agostiniani 1977  (143),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14522,Agostiniani 1977  (144),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14523,Agostiniani 1977  (145),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14377,Agostiniani 1977  (146),Sicily,,Segesta,1,37.940316,12.8361805,-150,-51,-150,-51,,,16,,Elymian,,
14524,Agostiniani 1977  (146),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14378,Agostiniani 1977  (146-149),Sicily,,Segesta,1,37.940316,12.8361805,-150,-101,-150,-101,,,16,,Elymian,,
14525,Agostiniani 1977  (147),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14526,Agostiniani 1977  (148),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14527,Agostiniani 1977  (149),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14393,Agostiniani 1977  (15),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14528,Agostiniani 1977  (150),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14529,Agostiniani 1977  (151),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14530,Agostiniani 1977  (152),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14531,Agostiniani 1977  (153),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14532,Agostiniani 1977  (154),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14533,Agostiniani 1977  (155),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14534,Agostiniani 1977  (156),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14535,Agostiniani 1977  (157),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14536,Agostiniani 1977  (158),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14537,Agostiniani 1977  (159),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14394,Agostiniani 1977  (16),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14538,Agostiniani 1977  (160),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14539,Agostiniani 1977  (161),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14540,Agostiniani 1977  (162),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14541,Agostiniani 1977  (163),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14542,Agostiniani 1977  (164),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14543,Agostiniani 1977  (165),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14544,Agostiniani 1977  (166),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14545,Agostiniani 1977  (167),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14546,Agostiniani 1977  (168),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14547,Agostiniani 1977  (169),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14395,Agostiniani 1977  (17),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14548,Agostiniani 1977  (170),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14549,Agostiniani 1977  (171),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14550,Agostiniani 1977  (172),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14551,Agostiniani 1977  (173),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14552,Agostiniani 1977  (174),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14553,Agostiniani 1977  (175),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14554,Agostiniani 1977  (176),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14555,Agostiniani 1977  (177),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14556,Agostiniani 1977  (178),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14557,Agostiniani 1977  (179),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14396,Agostiniani 1977  (18),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14558,Agostiniani 1977  (180),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14559,Agostiniani 1977  (181),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14560,Agostiniani 1977  (182),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14561,Agostiniani 1977  (183),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14562,Agostiniani 1977  (184),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14563,Agostiniani 1977  (185),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14564,Agostiniani 1977  (186),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14565,Agostiniani 1977  (187),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14566,Agostiniani 1977  (188),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14567,Agostiniani 1977  (189),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14397,Agostiniani 1977  (19),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14568,Agostiniani 1977  (190),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14569,Agostiniani 1977  (191),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14570,Agostiniani 1977  (192),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14571,Agostiniani 1977  (193),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14572,Agostiniani 1977  (194),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14573,Agostiniani 1977  (195),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14574,Agostiniani 1977  (196),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14575,Agostiniani 1977  (197),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14576,Agostiniani 1977  (198),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14577,Agostiniani 1977  (199),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14380,Agostiniani 1977  (2),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14398,Agostiniani 1977  (20),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14578,Agostiniani 1977  (200),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14579,Agostiniani 1977  (201),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14580,Agostiniani 1977  (202),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14581,Agostiniani 1977  (203),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14582,Agostiniani 1977  (204),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14583,Agostiniani 1977  (205),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14584,Agostiniani 1977  (206),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14585,Agostiniani 1977  (207),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14586,Agostiniani 1977  (208),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14587,Agostiniani 1977  (209),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14399,Agostiniani 1977  (21),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14588,Agostiniani 1977  (210),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14589,Agostiniani 1977  (211),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14590,Agostiniani 1977  (212),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14591,Agostiniani 1977  (213),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14592,Agostiniani 1977  (214),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14593,Agostiniani 1977  (215),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14594,Agostiniani 1977  (216),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14595,Agostiniani 1977  (217),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14596,Agostiniani 1977  (218),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14597,Agostiniani 1977  (219),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14400,Agostiniani 1977  (22),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14598,Agostiniani 1977  (220),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14599,Agostiniani 1977  (221),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14600,Agostiniani 1977  (222),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14601,Agostiniani 1977  (223),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14602,Agostiniani 1977  (224),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14603,Agostiniani 1977  (225),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14604,Agostiniani 1977  (226),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14605,Agostiniani 1977  (227),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14606,Agostiniani 1977  (228),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14607,Agostiniani 1977  (229),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14401,Agostiniani 1977  (23),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14608,Agostiniani 1977  (230),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14609,Agostiniani 1977  (231),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14610,Agostiniani 1977  (232),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14611,Agostiniani 1977  (233),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14612,Agostiniani 1977  (234),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14613,Agostiniani 1977  (235),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14614,Agostiniani 1977  (236),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14615,Agostiniani 1977  (237),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14616,Agostiniani 1977  (238),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14617,Agostiniani 1977  (239),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14402,Agostiniani 1977  (24),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14618,Agostiniani 1977  (240),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14619,Agostiniani 1977  (241),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14620,Agostiniani 1977  (242),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14621,Agostiniani 1977  (243),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14622,Agostiniani 1977  (244),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14623,Agostiniani 1977  (245),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14624,Agostiniani 1977  (246),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14625,Agostiniani 1977  (247),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14626,Agostiniani 1977  (248),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14627,Agostiniani 1977  (249),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14403,Agostiniani 1977  (25),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14628,Agostiniani 1977  (250),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14629,Agostiniani 1977  (251),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14630,Agostiniani 1977  (252),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14631,Agostiniani 1977  (253),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14632,Agostiniani 1977  (254),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14633,Agostiniani 1977  (255),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14634,Agostiniani 1977  (256),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14635,Agostiniani 1977  (257),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14636,Agostiniani 1977  (258),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14637,Agostiniani 1977  (259),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14404,Agostiniani 1977  (26),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14638,Agostiniani 1977  (260),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14639,Agostiniani 1977  (261),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14640,Agostiniani 1977  (262),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14641,Agostiniani 1977  (263),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14642,Agostiniani 1977  (264),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14643,Agostiniani 1977  (265),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14644,Agostiniani 1977  (266),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14645,Agostiniani 1977  (267),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14646,Agostiniani 1977  (268),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14647,Agostiniani 1977  (269),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14405,Agostiniani 1977  (27),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14648,Agostiniani 1977  (270),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14649,Agostiniani 1977  (271),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14650,Agostiniani 1977  (272),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14651,Agostiniani 1977  (273),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14652,Agostiniani 1977  (274),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14653,Agostiniani 1977  (275),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14654,Agostiniani 1977  (276),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14655,Agostiniani 1977  (277),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14776,Agostiniani 1977  (277),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14656,Agostiniani 1977  (278),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14657,Agostiniani 1977  (279),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14406,Agostiniani 1977  (28),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14658,Agostiniani 1977  (280),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14659,Agostiniani 1977  (281),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14660,Agostiniani 1977  (282),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14661,Agostiniani 1977  (283),,,,,,,-500,-476,-500,-480,,,16,,Elymian,,
14662,Agostiniani 1977  (284),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14663,Agostiniani 1977  (285),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14664,Agostiniani 1977  (286),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14665,Agostiniani 1977  (287),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14666,Agostiniani 1977  (288),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14407,Agostiniani 1977  (29),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14667,Agostiniani 1977  (290),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
14668,Agostiniani 1977  (291),Sicily,,Segesta,1,37.940316,12.8361805,-400,-301,-400,-301,,,16,,Elymian,,
14669,Agostiniani 1977  (292),Sicily,,Segesta,1,37.940316,12.8361805,-500,-476,-500,-480,,,16,,Elymian,,
